,unique_id,district,site,chickens,cows,pigs,bikes,goats,sheep,ducks,pesticide,yield_kg_pa,plot_acres,can_kg,dap_kg,urea_kg,weed,seed_kg,hybrid,seed_kg_pa,seed_kg_ph,yield_kg_ph,country,year,season,crop,can_kg_pa,can_kg_ph,dap_kg_pa,dap_kg_ph,urea_kg_pa,urea_kg_ph,hh_num,basal_method,lime_kg,field_latitude,field_longitude,chicks,oxen,seed_type,plot_hectares,FAW,termites,striga,electricity,rabbits,flood,comp_source_manure,stemborer,mlnd,cutworms,msv,gls,distance_min,slope_angle_num,slope,seed_depth_num,guinea_fowl,hh_num_under18,distance_meter,fertility,drought,compost,comp_method,comp_quality,prev_season_lime_kg,hybridseed_kg_pa,aphids,localseed_kg_pa,lime_kg_pa,lime_kg_ph,localseed_kg_ph,hybridseed_kg_ph,comp_kg_pa,comp_wb_pa,prev_season_yield,hh_num_under5,npk_kg,lime_method,prev_season_npk_kg,prev_season_dap_kg,prev_season_can_kg,prev_season_urea_kg,chicken_binary,goats_binary,cows_binary,radio_binary,bikes_binary,npk_kg_pa,pest_disease,comp_source,localseed_kg,npk_kg_ph,dap_method,urea_method,heavy_rain,comp_kg_ph,npk_method,hail,plants_sqm_spacing,planting_method,anthracnose,blight,row_spacing,plant_spacing,slope_angle_des,seed_depth_est,harvest_date,plant_date,hybridseed_kg,stalk_rot,kelnel_rot,sitename,site_longitude,site_latitude
37691,69348481,Mugonero,_Kanyege A,,,,,,,,1.0,6295.1152,0.037065751850605,,,,2.0,340.0,,,,15555.545,Rwanda,2019,b season,potato,,,53.958134,133.33325,53.958134,133.33325,7.0,,,-2.28683732776268,29.3576327586882,,,,0.0150000005960464,,,,,,,,,,,,,less than 2 minutes,1.0,,,,,,,,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,6744.7671,,,,,apply in hole,,,,,,,,,,53.958134,1.0,,,133.33325,apply in hole,broadcast,0.0,16666.656,apply in hole,,,,,,56.666668,35.0,,,,2019-02-27,,,,,29.40272893,-2.273777369
37711,46e3344f,Karongi,_Nyamugwagwa,,,,,,,,0.0,4271.6855,0.024710500612855,,,,2.0,1.0,,40.468624,99.999992,10555.549,Rwanda,2019,b season,potato,,,40.468601,99.999939,0.0,0.0,4.0,,,-2.2369127,29.454103,,,,0.0100000007078052,,,,,,,,,,,,,16-30 minutes,2.0,,,,,,,,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,3237.488,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,,0.0,7999.9946,,,,,,,,,,,,2019-03-28,,,,,29.44739345,-2.217800836
37842,b84241ba,Gatsibo,_Cyabusheshe,,,,,,,,0.0,1967.2234,0.172973498702049,,,,2.0,45.0,,,,4861.1074,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,3.0,,,-1.6580452,30.3628143,,,,0.0700000002980232,,,,,,,,,,,,,11-15 minutes,2.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,1156.2457,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,,0.0,2857.1411,,,,,,,,,,,,2019-02-20,,,,,30.34736377,-1.667631857
37906,e6f0a5fb,Karongi,_Biguhu,,,,,,,,0.0,647.49762,0.0494210012257099,,,,1.0,3.0,,,,1599.999,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,1.0,,,-2.2384052,29.4555505,,,,0.0200000014156103,,,,,,,,,,,,,16-30 minutes,2.0,,,,,,,,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,3035.145,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,,1.0,7499.9951,,,,,,,,,,,,2019-03-19,,,,,29.47367293,-2.242459201
37997,fe846d84,Mugonero,_Kanyege A,,,,,,,,1.0,1911.0172,0.0494210012257099,,,,2.0,400.0,,,,4722.2192,Rwanda,2019,b season,potato,,,0.0,0.0,40.468601,99.999939,7.0,,,-2.28631366110676,29.391850510172,,,,0.0200000014156103,,,,,,,,,,,,,less than 2 minutes,2.0,,,,,,,,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,4046.8601,,,,,apply in hole,,,,,,,,,,40.468601,1.0,,,99.999939,,broadcast,0.0,9999.9941,apply in hole,,,,,,,,,,,2019-04-08,,,,,29.40272893,-2.273777369
38053,257cad41,Mugonero,_Bihumbe B,,,,,,,,0.0,11061.417,0.029652601107955,,,,2.0,330.0,,,,27333.314,Rwanda,2019,b season,potato,,,0.0,0.0,134.89532,333.3331,11.0,,,-2.2277947,29.3467414,,,,0.0120000001043081,,,,,,,,,,,,,less than 2 minutes,1.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,5058.5747,,,,,broadcast,,,,,,,,,,134.89532,1.0,,,333.3331,,circle,1.0,12499.991,apply in hole,,,,,,56.666668,31.666666,,,,2019-03-01,,,,,29.36337866,-2.216666277
38071,6233a3eb,Nyagatare,_Nyabitekeri,,,,,,,,0.0,1798.6044,1.2355250120163,,,,1.0,200.0,,,,4444.4414,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,6.0,,,-1.28477346262069,30.2580045744281,,,,0.5,,,,,,,,,,,,,31-60 minutes,3.0,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,,1.0,0.0,,,,,,,63.333332,46.666668,,,,2019-01-22,,,,,30.25158318,-1.297645996
38163,d865ede1,Mugonero,_Kinyonzwe B,,,,,,,,1.0,584.54645,0.0494210012257099,,,,2.0,34.0,,,,1444.4435,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,3.0,,,-2.2810340210627,29.3699472956761,,,,0.0200000014156103,,,,,,,,,,,,,less than 2 minutes,3.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,4006.3914,,,,,,,,,,,,,,,101.1715,1.0,,,249.99983,,,1.0,9899.9932,apply in hole,,,,,,,,,,,2019-02-24,,,,,29.37320877,-2.275903032
38175,68132db4,Gatsibo,_Bushobora,,,,,,,,0.0,2473.0811,0.0778380781412125,,,,1.0,60.0,,,,6111.1069,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,11.0,,,-1.73652942774359,30.3452029727799,,,,0.0315000005066395,,,,,,,,,,,,,2-5 minutes,1.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,2569.4348,,,,,,,,,,,,,,,51.388695,0.0,,,126.98403,,,1.0,6349.2017,apply in hole,,,,,,63.333332,53.666668,,,,2019-03-29,,,,,30.35081567,-1.727696576
38233,51da81ed,Mugonero,_Bihumbe B,,,,,,,,0.0,3990.6533,0.0864867493510246,,,,2.0,120.0,,,,9861.1035,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,2.0,,,-2.2254214,29.3488572,,,,0.0350000001490116,,,,,,,,,,,,,less than 2 minutes,1.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,2890.6143,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,,1.0,7142.8525,,,,,,,,,,,,2019-03-01,,,,,29.36337866,-2.216666277
38239,9b34775a,Karongi,_Nyamugwagwa,,,,,,,,0.0,5620.6387,0.0988420024514198,,,,2.0,30.0,,,,13888.879,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,7.0,,,-2.2405089,29.451296,,,,0.0400000028312206,,,,,,,,,,,,,11-15 minutes,3.0,,,,,,,,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,36219.398,,,,,,,,,,,,,,,202.343,1.0,,,499.99966,,,0.0,89499.945,broadcast,,,,,,,,,,,2019-02-17,,,,,29.44739345,-2.217800836
38350,e376166f,Gatsibo,_Karenge GAT,,,,,,,,0.0,3822.0344,0.500387609004974,,,,1.0,200.0,,,,9444.4385,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,5.0,,,-1.63180469717783,30.3680907335563,,,,0.202500000596047,,,,,,,,,,,,,less than 2 minutes,1.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,299.7674,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,740.74023,,,,,,,63.666668,52.0,,,,2019-03-08,,,,,30.40328964,-1.627895423
38522,fd0893d1,Mugonero,_Kinyonzwe B,,,,,,,,1.0,7351.7954,0.042007852345705,,,,2.0,350.0,,,,18166.654,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,11.0,,,-2.28817970519143,29.3591165811374,,,,0.017000000923872,,,,,,,,,,,,,less than 2 minutes,1.0,,,,,,,,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,3570.7588,,,,,,,,,,,,,,,166.63542,1.0,,,411.76447,,,1.0,8823.5234,apply in hole,,,,,,60.0,38.333332,,,,2019-04-05,,,,,29.37320877,-2.275903032
38571,a021a3c6,Nyagatare,_Ryabega,,,,,,,,0.0,728.43481,0.0568341501057148,,,,3.0,25.0,,,,1799.9989,Rwanda,2019,b season,potato,,,0.0,0.0,35.190086,86.956467,5.0,,,-1.31894528844061,30.3682284183577,,,,0.0230000000447035,,,,,,,,,,,,,16-30 minutes,2.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,3519.0085,,,,,,,,,,,,,,,52.785133,0.0,,,130.43471,,circle,0.0,8695.6465,apply in hole,,,,,,96.666664,76.666664,,,,2019-03-05,,,,,30.38942768,-1.35794917
38596,76b27320,Gatsibo,_Cyabusheshe,,,,,,,,0.0,1348.9532,0.07413150370121,,,,1.0,25.0,,,,3333.3308,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,5.0,,,-1.6643384,30.3289944,,,,0.0300000011920929,,,,,,,,,,,,,6-10 minutes,2.0,,,,,,,,1.0,hole,poor,,0.0,,,0.0,0.0,,0.0,2697.9065,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,,1.0,6666.6616,,,,,,,96.666664,46.666668,,,,2019-03-15,,,,,30.34736377,-1.667631857
38616,bb400963,Gatsibo,_Bushobora,,,,,,,,0.0,4721.3364,0.788512051105499,,,,2.0,100.0,,,,11666.658,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,5.0,,,-1.63162169409085,30.3678559818827,,,,0.319099992513657,,,,,,,,,,,,,less than 2 minutes,1.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,380.46317,,,,,,,,,,,,,,,63.41053,0.0,,,156.6906,,,0.0,940.14349,apply in hole,,,,,,64.0,52.0,,,,2019-02-22,,,,,30.35081567,-1.727696576
38619,38be761e,Nyagatare,_Nsheke,,,,,,,,0.0,7037.0396,0.247105002403259,,,,2.0,6.0,,24.281176,60.0,17388.877,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,5.0,,,-1.27388197757817,30.3588579481417,,,,0.100000001490116,,,,,,,,,,,,,11-15 minutes,1.0,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,90.333336,65.333336,,,,2019-01-04,,,,,30.35876754,-1.268796782
38638,dd54c505,Gatsibo,_Kabarore,,,,,,,,0.0,1169.0929,0.12355250120163,,,,1.0,,,,,2888.887,Rwanda,2019,b season,potato,,,0.0,0.0,40.468601,99.999939,4.0,,,-1.5917836,30.353381,,,,0.0500000007450581,,,,,,,,,,,,,16-30 minutes,1.0,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,furrow_next_to_plant,0.0,0.0,,,,,,,56.666668,36.666668,,,,2019-02-20,,,,,30.3787859,-1.601544721
38681,20c72c78,Gatsibo,_Munini,,,,,,,,0.0,4046.8601,0.285653382539749,,,,2.0,40.0,,,,9999.9941,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,8.0,,,-1.59455992115257,30.5114065520288,,,,0.115599997341633,,,,,,,,,,,,,31-60 minutes,1.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,700.14874,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,,1.0,1730.1025,,,,,,,62.0,52.666668,,,,2019-03-12,,,,,30.65186496,-1.554476554
38815,c8fb809e,Mugonero,_Nkomane A,,,,,,,,1.0,3597.2087,0.07413150370121,,,,2.0,120.0,,,,8888.8828,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,9.0,,,-2.33944414298646,29.3922582974164,,,,0.0300000011920929,,,,,,,,,,,,,less than 2 minutes,1.0,,,,,,,,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,2023.4301,,,,,,,,,,,,,,,40.468601,1.0,,,99.999939,,,1.0,4999.9971,apply in hole,,,,,,60.0,45.0,,,,2019-03-15,,,,,29.37722973,-2.31892376
38824,fe4e570b,Nyagatare,_Rukomo II,,,,,,,,0.0,6474.9761,0.247105002403259,,,,2.0,80.0,,,,15999.989,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,6.0,,,-1.3751758,30.2525348,,,,0.100000001490116,,,,,,,,,,,,,16-30 minutes,1.0,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,61.666668,39.666668,,,,2019-01-28,,,,,30.27198359,-1.382472537
38842,7804f3c9,Gatsibo,_Bushobora,,,,,,,,0.0,3597.2087,0.557468891143799,,,,1.0,100.0,,,,8888.8828,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,5.0,,,-1.68314070444736,30.3907041965929,,,,0.225600004196167,,,,,,,,,,,,,2-5 minutes,1.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,358.76419,,,,,,,,,,,,,,,17.93821,0.0,,,44.326214,,,0.0,886.52423,apply in hole,,,,,,62.666668,51.333332,,,,2019-03-03,,,,,30.35081567,-1.727696576
