Unnamed: 0,unique_id,district,site,chickens,cows,pigs,bikes,goats,sheep,ducks,pesticide,yield_kg_pa,plot_acres,can_kg,dap_kg,urea_kg,weed,seed_kg,hybrid,seed_kg_pa,seed_kg_ph,yield_kg_ph,country,year,season,crop,can_kg_pa,can_kg_ph,dap_kg_pa,dap_kg_ph,urea_kg_pa,urea_kg_ph,hh_num,basal_method,lime_kg,field_latitude,field_longitude,chicks,oxen,seed_type,plot_hectares,FAW,termites,striga,electricity,rabbits,flood,comp_source_manure,stemborer,mlnd,cutworms,msv,gls,distance_min,slope_angle_num,slope,seed_depth_num,guinea_fowl,hh_num_under18,distance_meter,fertility,drought,compost,comp_method,comp_quality,prev_season_lime_kg,hybridseed_kg_pa,aphids,localseed_kg_pa,lime_kg_pa,lime_kg_ph,localseed_kg_ph,hybridseed_kg_ph,comp_kg_pa,comp_wb_pa,prev_season_yield,hh_num_under5,npk_kg,lime_method,prev_season_npk_kg,prev_season_dap_kg,prev_season_can_kg,prev_season_urea_kg,chicken_binary,goats_binary,cows_binary,radio_binary,bikes_binary,npk_kg_pa,pest_disease,comp_source,localseed_kg,npk_kg_ph,dap_method,urea_method,heavy_rain,comp_kg_ph,npk_method,hail,plants_sqm_spacing,planting_method,anthracnose,blight,row_spacing,plant_spacing,slope_angle_des,seed_depth_est,harvest_date,plant_date,hybridseed_kg,stalk_rot,kelnel_rot,sitename,site_longitude,site_latitude,geometry,start_date,end_date,NDVI,EVI,SAVI,GNDVI,DVI,OSAVI,GARI,RDVI,SGI,RGRI
45984,a4cd3e68,Rutsiro,,,4.0,,,,,,1.0,10589.283,0.19768400490284,,,,2.0,100.0,,,,26166.648,Rwanda,2019,a season,potato,,,0.0,0.0,0.0,0.0,6.0,,,-1.89968438706259,29.2961728792918,,,,0.0800000056624413,,,,,,,,,,,,,2-5 minutes,2.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,3793.9312,,,,,broadcast,,,,,,,,,,126.46438,1.0,,,312.49982,,,1.0,9374.9932,apply in hole,,,hole_not_line,,,,,,,2019-03-22,2018-09-27,,,,,,,"POLYGON ((29.295918798513426 -1.8994303062842173, 29.29642696007017 -1.8994303062842173, 29.29642696007017 -1.8999384678409625, 29.295918798513426 -1.8999384678409625, 29.295918798513426 -1.8994303062842173))",2019-10-11,2019-11-30,0.5233622907817282,-6.402901497169277,0.7849323197400343,0.45937610087432146,1886.173985036183,0.7850078744848007,0.33711459958581097,31.33733208535752,10.286501259127089,0.8415367756681793
46226,fea88d43,Mugonero,,,2.0,,,,,,1.0,8093.7202,0.242162898182869,,,,2.0,,,,,19999.988,Rwanda,2019,a season,potato,,,61.941734,153.06113,82.588982,204.0815,4.0,,,-2.34072073541044,29.3878408685796,,,,0.0979999974370003,,,,,,,,,,,,,2-5 minutes,1.0,,,,,,,,1.0,hole,poor,,0.0,,,0.0,0.0,,0.0,3716.5039,,,,,,,,,,,,,,,0.0,1.0,,,0.0,apply in hole,apply in hole,0.0,9183.667,,,5.2631583,hole_in_line,,,60.0,31.666666,,,2019-03-06,2018-11-06,,,,,,,"POLYGON ((29.387559652703967 -2.3404395195348053, 29.388122084455237 -2.3404395195348053, 29.388122084455237 -2.3410019512860742, 29.387559652703967 -2.3410019512860742, 29.387559652703967 -2.3404395195348053))",2019-10-11,2019-11-30,0.25299941498097417,1.1101427994401492,0.37946340997709804,0.32378600306937194,1345.7107162687398,0.3794876951092303,0.15515725952115475,18.448831289765213,17.115158018570753,1.1674912547085565
47469,5191cd75,Rusizi,_Kagatamu A,,,,,,,,0.0,4316.6504,0.0864867493510246,,,,2.0,30.0,,,,10666.659,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,3.0,,,-2.45824835445674,28.9901144817118,,,,0.0350000001490116,,,,,,,,,,,,,less than 2 minutes,2.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,3699.9863,,,,,,,,,,,,,,,57.812286,1.0,,,142.85706,,,1.0,9142.8516,apply in hole,,,,,,,,,,,2019-02-15,,,,,28.98859684,-2.448695093,"POLYGON ((28.989946423079264 -2.4580802958242063, 28.990282540344335 -2.4580802958242063, 28.990282540344335 -2.458416413089274, 28.989946423079264 -2.458416413089274, 28.989946423079264 -2.4580802958242063))",2019-03-27,2019-05-16,0.59212981503194,9.797590389367524,0.8880745825990389,0.5079409539249012,2317.7150055991033,0.8881562769721405,0.39148639680657105,37.12727370155309,9.289441536148342,0.7753814699301391
47546,24c9ae54,Gisagara,_Gasagara A,,,,,,,,0.0,1596.2614,0.07413150370121,,,,1.0,20.0,,,,3944.4417,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,2.0,,,-2.48279715799135,29.8162006926149,,,,0.0300000011920929,,,,,,,,,,,,,11-15 minutes,0.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,1348.9532,,,,,,,,,,,,,,,67.447662,0.0,,,166.66655,,,1.0,3333.3308,apply in hole,,,,,,,,,,,2019-03-28,,,,,29.82144079,-2.494276875,"POLYGON ((29.8160451005522 -2.4826415659286494, 29.8163562846776 -2.4826415659286494, 29.8163562846776 -2.4829527500540505, 29.8160451005522 -2.4829527500540505, 29.8160451005522 -2.4826415659286494))",2019-03-27,2019-05-16,0.40850631816565164,2.722499270511247,0.6126780722745084,0.4286619786468299,1578.3826129666008,0.612733422382512,0.2631819079378186,25.296106652220658,11.001655208572656,1.0481749634260278
48159,a475f092,Mugonero,,5.0,4.0,2.0,,3.0,1.0,0.0,1.0,1596.2614,0.07413150370121,,0.0,4.0,2.0,210.0,,,,3944.4417,Rwanda,2020,a season,potato,,,0.0,0.0,53.958134,133.33325,5.0,,,-2.28625496555359,29.3903873851615,0.0,,,0.0300000011920929,,,,0.0,,,,,,,,,2-5 minutes,,midslope,,0.0,3.0,,better,0.0,1.0,hole,average,,,,,674.47662,1666.6654,,,5395.813,,,0.0,20.0,hole,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,,67.447662,1.0,,,166.66655,,,1.0,13333.323,apply in hole,,,,,,50.0,36.666668,,,2020-03-13,2019-08-28,,,,,,,"POLYGON ((29.3902317930988 -2.2860993734908894, 29.3905429772242 -2.2860993734908894, 29.3905429772242 -2.2864105576162905, 29.3902317930988 -2.2864105576162905, 29.3902317930988 -2.2860993734908894))",2020-10-11,2020-11-30,0.5896506069920066,-0.5345786053223306,0.8843637417628447,0.5049883000686787,2363.597708674304,0.8844400174614099,0.39137429160884474,37.25465868046979,10.075392897273435,0.7739912047128631
48161,e6b90a2f,Kayonza,,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,2023.4301,0.29652601480484,,0.0,0.0,1.0,300.0,,,,4999.9971,Rwanda,2020,a season,potato,,,0.0,0.0,0.0,0.0,3.0,,,-1.81562609,30.45769268,0.0,,,0.120000004768372,,,,1.0,,,,,,,,,2-5 minutes,,midslope,,0.0,0.0,,worse,0.0,1.0,hole,good,,,,,0.0,0.0,,,1686.1918,,,0.0,5.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,,16.861916,0.0,,,41.666637,,,1.0,4166.6641,apply in hole,,,,,,58.666668,40.666668,,,2020-01-21,2019-10-10,,,,,,,"POLYGON ((30.4573814958746 -1.8153149058745992, 30.458003864125402 -1.8153149058745992, 30.458003864125402 -1.815937274125401, 30.4573814958746 -1.815937274125401, 30.4573814958746 -1.8153149058745992))",2020-10-11,2020-11-30,0.48408638584514435,5.131213350141084,0.7260230973688526,0.4460225309771755,1642.5277006046738,0.7260955002433643,0.31177841322832905,28.229900545020946,9.94296085298753,0.904672313747618
49056,e16bc0fc,Ruhango,,4.0,4.0,3.0,,2.0,0.0,0.0,0.0,1147.1229,0.11366830021143,,0.0,0.0,2.0,22.0,,193.54547,478.26053,2834.5981,Rwanda,2020,a season,potato,,,0.0,0.0,0.0,0.0,6.0,,,-2.24089666666667,29.6104333333333,0.0,,,0.046000000089407,,,,1.0,,,,,,,,,6-10 minutes,,midslope,,0.0,2.0,,better,0.0,1.0,hole,average,,,,,0.0,0.0,,,3958.8848,,,0.0,8.0,,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,,26.392567,0.0,,,65.217354,,,1.0,9782.6025,apply in hole,,,,,,37.333332,22.0,,,2020-02-07,2019-10-02,,,,,,,"POLYGON ((29.61024066705042 -2.2407040003837886, 29.610625999616182 -2.2407040003837886, 29.610625999616182 -2.2410893329495516, 29.61024066705042 -2.2410893329495516, 29.61024066705042 -2.2407040003837886))",2020-10-11,2020-11-30,0.48204886435319794,4.374703156638239,0.7229756875782033,0.41486733331720904,1795.7831735889233,0.7230420599038951,0.30004151425422565,29.3996652067448,11.322723038280348,0.8409378009228404
49132,ed83b15c,Mugonero,,1.0,2.0,0.0,,1.0,0.0,0.0,1.0,2997.2061,0.024710500612855,,0.0,0.0,2.0,180.0,,,,7406.2461,Rwanda,2020,a season,potato,,,0.0,0.0,121.4058,299.99982,5.0,,,-2.32671004429713,29.3893109505269,4.0,,,0.0100000007078052,,,,0.0,,,,,,,,,less than 2 minutes,,midslope,,0.0,1.0,,better,0.0,1.0,hole,good,,,,,0.0,0.0,,,4856.2319,,,0.0,35.0,hole,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,,161.8744,1.0,,,399.99976,,,1.0,11999.992,apply in hole,,,,,,43.333332,43.333332,,,2020-01-23,2019-10-06,,,,,,,"POLYGON ((29.389221119406223 -2.3266202131764517, 29.38940078164758 -2.3266202131764517, 29.38940078164758 -2.326799875417808, 29.389221119406223 -2.326799875417808, 29.389221119406223 -2.3266202131764517))",2020-10-11,2020-11-30,0.3113484065331037,-2.2738931361705284,0.4669613946883305,0.2931006520541746,1214.4328358208954,0.467003012570546,0.18126750935369468,19.390612444966916,14.167840954794816,0.9627651887153512
49385,303d27e1,Ruhango,,,,,,,,,0.0,3597.2087,0.0296525992453098,,0.0,3.0,1.0,10.0,,337.23831,833.3327,8888.8828,Rwanda,2020,a season,potato,,,0.0,0.0,0.0,0.0,8.0,,,-2.12748666666667,29.6587833333333,,,,0.0120000001043081,,,,0.0,,,,,,,,,6-10 minutes,,valley,,,4.0,,better,0.0,1.0,hole,average,,,,,0.0,0.0,,,0.0,,,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,,,1.0,0.0,,,,,,,,,,,2020-01-30,2019-09-26,,,,,,,"POLYGON ((29.65868492827403 -2.1273882616074022, 29.65888173839257 -2.1273882616074022, 29.65888173839257 -2.127585071725938, 29.65868492827403 -2.127585071725938, 29.65868492827403 -2.1273882616074022))",2020-10-11,2020-11-30,0.19619995970477622,0.900862684715949,0.29426741781359494,0.2754205864677672,896.0016406890895,0.29428953162400107,0.11779879768233109,13.244346063947445,15.441041695279504,1.1840229590864237
49389,0e32c676,Karongi,,3.0,2.0,0.0,,1.0,1.0,0.0,0.0,157.37788,0.0494210012257099,,0.0,0.0,1.0,,,,,388.88861,Rwanda,2020,a season,potato,,,0.0,0.0,0.0,0.0,5.0,,,-2.2152867,29.5113067,0.0,,,0.0200000014156103,,,,0.0,,,,,,,,,less than 2 minutes,,hilltop,,0.0,2.0,,worse,0.0,1.0,broadcast,good,,,,,0.0,0.0,,,2023.4301,,,1.0,0.0,,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,,,0.0,,,1.0,4999.9971,,,,,,,,,,,2020-01-13,2019-10-15,,,,,,,"POLYGON ((29.51117965961081 -2.215159659610814, 29.511433740389187 -2.215159659610814, 29.511433740389187 -2.2154137403891863, 29.51117965961081 -2.2154137403891863, 29.51117965961081 -2.215159659610814))",2020-10-11,2020-11-30,0.3071545327136121,1.4054294157306473,0.46067333935085586,0.327263942496675,1210.2675159235669,0.4607130909636473,0.18479889755386866,19.280270316623334,13.055752064538083,1.0471041490493131
49693,8bc46ea8,Ruhango,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4046.8601,0.345946997404099,,0.0,0.0,1.0,6.0,,17.343685,42.857113,9999.9941,Rwanda,2020,a season,potato,,,0.0,0.0,0.0,0.0,4.0,,,-2.2374288,29.75680873,0.0,,,0.140000000596047,,,,1.0,,,,,,,,,2-5 minutes,,footslope,,0.0,2.0,,better,0.0,0.0,,,,,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,2020-01-27,2019-10-15,,,,,,,"POLYGON ((29.75647261273493 -2.237092682734932, 29.757144847265067 -2.237092682734932, 29.757144847265067 -2.237764917265068, 29.75647261273493 -2.237764917265068, 29.75647261273493 -2.237092682734932))",2020-10-11,2020-11-30,0.45029039185295716,7.964457250868065,0.6753409945184857,0.4374371847752173,1610.912623398446,0.6754053151730921,0.2896576436447896,26.92547252106932,10.053096740392547,0.9651328555293877
49811,12ba1591,Kayonza,,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,963.53802,0.07413150370121,,0.0,0.0,1.0,60.0,,,,2380.9507,Rwanda,2020,a season,potato,,,0.0,0.0,0.0,0.0,4.0,,,-1.81622855,30.45592793,0.0,,,0.0300000011920929,,,,0.0,,,,,,,,,less than 2 minutes,,midslope,,0.0,2.0,,same,0.0,0.0,,,,,,,0.0,0.0,,,0.0,,,2.0,0.0,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,0.0,,,1.0,0.0,,,,,,,62.666668,33.333332,,,2020-01-21,2019-10-08,,,,,,,"POLYGON ((30.4557723379373 -1.8160729579372994, 30.456083522062702 -1.8160729579372994, 30.456083522062702 -1.8163841420627005, 30.4557723379373 -1.8163841420627005, 30.4557723379373 -1.8160729579372994))",2020-10-11,2020-11-30,0.5261430805664604,8.908493715567925,0.7890995273895223,0.47574979116486843,1806.1479425212278,0.7891777918249668,0.34245349660486585,30.821369483615825,9.351819158301174,0.874789000102541
50201,e9b91ec9,Nyanza,,1.0,4.0,0.0,,3.0,0.0,0.0,1.0,2533.7839,0.0864867493510246,,3.0,0.0,2.0,30.0,,346.87372,857.14227,6261.1069,Rwanda,2020,a season,potato,,,46.249832,114.28564,0.0,0.0,7.0,,,-2.37266641983162,29.6847538555175,0.0,,,0.0350000001490116,,,,0.0,,,,,,,,,2-5 minutes,,midslope,,0.0,4.0,,better,0.0,1.0,hole,good,,,,,0.0,0.0,,,4624.9829,,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,,,0.0,apply in hole,,1.0,11428.564,,,,,,,70.0,56.666668,,,2020-02-13,2019-11-02,,,,,,,"POLYGON ((29.684585796884964 -2.372498361199086, 29.684921914150035 -2.372498361199086, 29.684921914150035 -2.3728344784641537, 29.684585796884964 -2.3728344784641537, 29.684585796884964 -2.372498361199086))",2020-10-11,2020-11-30,0.5569770799390137,-2.9782033863242505,0.8353459428584021,0.4906835751065091,1910.2606502242154,0.835427321878646,0.36616258898273846,32.662239754089995,9.511549887101213,0.8268382703476156
50497,83879ffc,Kayonza,_Rurambi B,,,,,2.0,,,0.0,1292.7468,0.303939163684845,,0.0,0.208333343267441,1.0,45.0,,148.05594,365.85364,3194.4421,Rwanda,2020,b season,potato,,,0.0,0.0,13.16052,32.520302,4.0,,,-1.96884775161743,30.5179710388184,,,,0.123000003397465,,,,1.0,,,,,,,,,16-30 minutes,,footslope,,,1.0,,same,0.0,0.0,,,,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,1.0,,1.0,,0.0,0.0,,,0.0,,,1.0,0.0,,,,,,,,,,,2020-06-08,2020-03-03,,,,,30.52697081,-1.961760274,"POLYGON ((30.517655988905375 -1.9685327017044059, 30.518286088731422 -1.9685327017044059, 30.518286088731422 -1.9691628015304543, 30.517655988905375 -1.9691628015304543, 30.517655988905375 -1.9685327017044059))",2020-03-26,2020-05-15,0.6616640462222709,4.253742207597459,0.9923398906803272,0.5249144548953102,2109.0426177174777,0.9924460863296775,0.43616872462432854,37.35275494515632,8.471285304543688,0.6387191803143295
50503,527f8b88,Mugonero,_Kinyonzwe A,,1.0,,,,,,1.0,2664.1826,0.024710500612855,,0.0,0.0,2.0,15.0,,607.02936,1499.9999,6583.3286,Rwanda,2020,b season,potato,,,0.0,0.0,0.0,0.0,4.0,,,-2.28723168373108,29.3777866363525,,,,0.0100000007078052,,,,1.0,,,,,,,,,less than 2 minutes,,valley,,,2.0,,better,1.0,1.0,hole,poor,,,,,0.0,0.0,,,10562.305,,,1.0,1.5,,,,,,,,1.0,1.0,,40.468601,1.0,,,99.999939,,,0.0,26099.982,apply in hole,,,,,,,,,,2020-07-29,2020-04-07,,,,,29.37320877,-2.275903032,"POLYGON ((29.37769680523182 -2.287141852610402, 29.37787646747318 -2.287141852610402, 29.37787646747318 -2.287321514851758, 29.37769680523182 -2.287321514851758, 29.37769680523182 -2.287141852610402))",2020-03-26,2020-05-15,0.36713642781755906,-6.077022984541468,0.5506241896387124,0.3195604797157537,1273.3800856531052,0.5506788891233683,0.21546521374449232,21.585141260342663,12.21808347150652,0.8982975688429921
50511,1aaf5199,Mugonero,_Nyarwungo B,,1.0,,,3.0,,,0.0,7239.3828,0.0494210012257099,,0.400000005960464,0.0,2.0,200.0,,4046.8625,9999.999,17888.877,Rwanda,2020,b season,potato,,,121.4058,299.99982,0.0,0.0,4.0,,,-2.31157326698303,29.3845634460449,,,,0.0200000014156103,,,,0.0,,,,,,,,,11-15 minutes,,midslope,,,2.0,,better,0.0,1.0,hole,average,,,,,303.5145,749.99951,,,3035.145,,,1.0,2.33333325386047,hole,,,,,,1.0,1.0,1.0,,161.8744,0.0,,,399.99976,apply in hole,,0.0,7499.9951,apply in hole,,,,,,,,,,2020-08-21,2020-03-21,,,,,29.3850064,-2.300887087,"POLYGON ((29.384436405655713 -2.311446226593844, 29.38469048643409 -2.311446226593844, 29.38469048643409 -2.311700307372216, 29.384436405655713 -2.311700307372216, 29.384436405655713 -2.311446226593844))",2020-03-26,2020-05-15,0.3991832435131073,5.363511659807956,0.5986984815618221,0.3753136098384857,1564,0.598750433877126,0.2440699189901352,24.98644859875761,12.449999809265137,0.9453815221786499
50608,cd30dc1c,Bugesera,_Kibenga,,1.0,,,3.0,,,0.0,427.16855,0.07413150370121,,0.0,0.0,1.0,12.0,,161.8745,399.99997,1055.5548,Rwanda,2020,b season,potato,,,0.0,0.0,0.0,0.0,5.0,,,-2.21842384338379,30.1250801086426,,,,0.0300000011920929,,,,1.0,,,,,,,,,16-30 minutes,,footslope,,,3.0,,worse,0.0,1.0,hole,good,,,,,0.0,0.0,,,2697.9065,,,1.0,0.0,,,,,,,1.0,1.0,1.0,,0.0,0.0,,,0.0,,,0.0,6666.6616,,,,,,,65.0,51.666668,,,2020-07-03,2020-04-06,,,,,,,"POLYGON ((30.1249245165799 -2.2182682513210894, 30.1252357007053 -2.2182682513210894, 30.1252357007053 -2.2185794354464905, 30.1249245165799 -2.2185794354464905, 30.1249245165799 -2.2182682513210894))",2020-03-26,2020-05-15,0.3625542999610505,4.567222232833183,0.5437511612246834,0.3680613172923891,1228.8217206411514,0.5438057581585015,0.22429234287611677,21.104630300922175,10.568946720456468,1.0113749269141377
50615,556be827,Bugesera,_Kibenga,,1.0,,,2.0,,,0.0,2540.5288,0.12355250120163,,0.0,0.0,2.0,78.0,,631.31055,1560.0,6277.7739,Rwanda,2020,b season,potato,,,56.65604,139.99991,0.0,0.0,5.0,,,-2.238924741745,30.1328525543213,,,,0.0500000007450581,,,,1.0,,,,,,,,,6-10 minutes,,midslope,,,2.0,,better,1.0,1.0,hole,good,,,,,0.0,0.0,,,2428.116,,,0.0,0.0,,,,,,,1.0,1.0,1.0,,0.0,0.0,,,0.0,apply in hole,,0.0,5999.9961,,,,,,,,,,,2020-06-23,2020-03-10,,,,,,,"POLYGON ((30.13265168583458 -2.2387238732582806, 30.13305342280802 -2.2387238732582806, 30.13305342280802 -2.2391256102317194, 30.13265168583458 -2.2391256102317194, 30.13265168583458 -2.2387238732582806))",2020-03-26,2020-05-15,0.2990979312957034,6.136875910029268,0.448584674617144,0.30908777433094275,1092.4483738244512,0.44862698162437564,0.1813643687174051,18.04555910218922,13.321473315778569,1.0223600670438386
50617,d99d0b38,Bugesera,_Kibenga,5.0,,,,3.0,,,0.0,466.73782,0.0617762506008148,,1.0,0.0,1.0,60.0,,971.24701,2400.0,1153.3325,Rwanda,2020,b season,potato,,,0.0,0.0,0.0,0.0,10.0,,,-2.22594571113586,30.1081027984619,25.0,,,0.025000000372529,,,,1.0,,,,,,,,,31-60 minutes,,midslope,,,5.0,,same,1.0,0.0,,,,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,1.0,1.0,,1.0,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,2020-07-03,2020-03-24,,,,,,,"POLYGON ((30.107960762992814 -2.225803675666774, 30.108244833930986 -2.225803675666774, 30.108244833930986 -2.2260877466049456, 30.107960762992814 -2.2260877466049456, 30.107960762992814 -2.225803675666774))",2020-03-26,2020-05-15,0.36633366883969776,3.500423042359164,0.5494371060461043,0.3653915689272039,1663.960588235294,0.5494802194746564,0.23161643143670232,24.593751828601608,13.628648929595949,0.9892041261289635
50730,2add3d70,Gatsibo,_Kigabiro REM GAT,5.0,2.0,,,,,,0.0,224.82555,0.172973498702049,,0.0,0.0,1.0,40.0,,231.2493,571.42859,555.55518,Rwanda,2020,b season,potato,,,0.0,0.0,0.0,0.0,2.0,,,-1.67537844181061,30.3328495025635,28.0,,,0.0700000002980232,,,,0.0,,,,,,,,,60 minutes to 2 hours,,footslope,,,0.0,,better,1.0,0.0,,,,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,1.0,,1.0,1.0,,0.0,0.0,,,0.0,,,1.0,0.0,,,,,,,,,,,2020-07-07,2020-03-15,,,,,29.03154952,-2.323711603,"POLYGON ((30.332611831766098 -1.6751407710132062, 30.333087173360905 -1.6751407710132062, 30.333087173360905 -1.6756161126080136, 30.332611831766098 -1.6756161126080136, 30.332611831766098 -1.6751407710132062))",2020-03-26,2020-05-15,0.4839669599233933,4.143636211564251,0.7258455114310971,0.4390183138949184,1676.9538580030815,0.7259168589060369,0.3087192554819271,28.461940717588117,9.958676699312642,0.8862968066830111
50793,c421f362,Gatsibo,_Rwimitereri B,,,,,,,,0.0,2540.5286,0.222394496202469,,0.0,0.0,2.0,30.0,,134.89543,333.33334,6277.7729,Rwanda,2020,b season,potato,,,0.0,0.0,0.0,0.0,5.0,,,-1.79857504367828,30.3690433502197,,,,0.0899999961256981,,,,0.0,,,,,,,,,2-5 minutes,,footslope,,,1.0,,same,0.0,1.0,hole,good,,,,,0.0,0.0,,,899.30219,,,0.0,1.66666662693024,,,,,,,,,1.0,,22.482557,0.0,,,55.555523,,,0.0,2222.2207,apply in hole,,,,,,,,,,2020-06-26,2020-04-05,,,,,30.35284142,-1.807904559,"POLYGON ((30.368773856873005 -1.7983055503315832, 30.369312843566398 -1.7983055503315832, 30.369312843566398 -1.7988445370249766, 30.368773856873005 -1.7988445370249766, 30.368773856873005 -1.7983055503315832))",2020-03-26,2020-05-15,0.485164791678393,4.928688181237794,0.7276430662209948,0.4567553558203114,1707.764026582417,0.72771386792196,0.31640169411485325,28.780660665100072,9.541342270557422,0.8978358340271163
50991,10c16569,Huye,_Shanga K,3.0,1.0,1.0,,1.0,,,1.0,2013.3129,0.0617762506008148,,0.0,0.0,2.0,8.0,,129.4996,320.0,4974.9966,Rwanda,2020,b season,potato,,,0.0,0.0,80.937202,199.99988,5.0,,,-2.49384093284607,29.6060180664062,0.0,,,0.025000000372529,,,,1.0,,,,,,,,,6-10 minutes,,footslope,,,4.0,,better,1.0,1.0,hole,good,,,,,0.0,0.0,,,5179.981,,,2.0,0.92592591047287,,,,,,1.0,1.0,1.0,1.0,,64.749763,1.0,,,159.99991,,,0.0,12799.992,apply in hole,,,,,,83.333336,56.666668,,,2020-07-08,2020-03-15,,,,,29.63927406,-2.542648833,"POLYGON ((29.605876030937115 -2.493698897376984, 29.606160101875286 -2.493698897376984, 29.606160101875286 -2.4939829683151555, 29.605876030937115 -2.4939829683151555, 29.605876030937115 -2.493698897376984))",2020-03-26,2020-05-15,,,,,,,,,,
51011,89caa89f,Kamonyi,_Gihinga,,,,,1.0,,,1.0,3484.7959,0.07413150370121,,0.333333343267441,0.0,2.0,15.0,,202.34312,499.99997,8611.1045,Rwanda,2020,b season,potato,,,0.0,0.0,0.0,0.0,5.0,,,-1.97783803939819,29.9104290008545,,,,0.0300000011920929,,,,1.0,,,,,,,,,16-30 minutes,,shoulder,,,3.0,,better,0.0,1.0,hole,average,,,,,0.0,0.0,,,2697.9065,,,1.0,0.0,,,,,,,1.0,,1.0,,0.0,1.0,,,0.0,,apply in hole,0.0,6666.6616,,,,,,,,,,,2020-07-23,2020-02-20,,,,,,,"POLYGON ((29.9102734087918 -1.9776824473354895, 29.9105845929172 -1.9776824473354895, 29.9105845929172 -1.9779936314608906, 29.9102734087918 -1.9779936314608906, 29.9102734087918 -1.9776824473354895))",2020-03-26,2020-05-15,0.5546106012428509,52.585058917114154,0.8317904865585761,0.4768897528936662,1846.1870915032687,0.8318757621073953,0.3606748613851523,31.98352768112001,9.042542542039959,0.8033964076268131
51032,d2142848,Kamonyi,_Masaka,,,,,,,,0.0,1798.6044,0.12355250120163,,0.0,0.0,1.0,70.0,,566.56079,1400.0,4444.4414,Rwanda,2020,b season,potato,,,0.0,0.0,0.0,0.0,2.0,,,-2.01586198806763,29.9912090301514,,,,0.0500000007450581,,,,1.0,,,,,,,,,11-15 minutes,,shoulder,,,1.0,,better,1.0,0.0,,,,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,2020-06-22,2020-03-25,,,,,,,"POLYGON ((29.99100816166468 -2.0156611195809107, 29.991409898638118 -2.0156611195809107, 29.991409898638118 -2.0160628565543495, 29.99100816166468 -2.0160628565543495, 29.99100816166468 -2.0156611195809107))",2020-03-26,2020-05-15,0.2965412937439051,2.4194834754216714,0.44475137486296995,0.3103049577871023,1115.7650401724472,0.44479255472691864,0.17874949079648594,18.124820692379412,13.379658056711786,1.0384788431888603
51081,fbbdb7b0,Karongi,_Munini A,,,,,,,,0.0,3300.1182,0.0494210012257099,,0.875,0.0,2.0,24.0,,485.6235,1199.9999,8154.7568,Rwanda,2020,b season,potato,,,0.0,0.0,0.0,0.0,7.0,,,-2.16641569137573,29.3901863098144,,,,0.0200000014156103,,,,0.0,,,,,,,,,2-5 minutes,,valley,,,4.0,,better,0.0,1.0,hole,good,,,,,0.0,0.0,,,2832.802,,,1.0,0.0,,,,,,,,,1.0,,40.468601,0.0,,,99.999939,,,0.0,6999.9956,apply in hole,,,,,,,,,,2020-09-02,2020-04-02,,,,,29.38670463,-2.180865618,"POLYGON ((29.390059269425212 -2.166288650986544, 29.390313350203588 -2.166288650986544, 29.390313350203588 -2.1665427317649164, 29.390059269425212 -2.1665427317649164, 29.390059269425212 -2.166288650986544))",2020-03-26,2020-05-15,0.514246940612793,17.481549815498155,0.7712657712657712,0.44111570715904236,1895,0.7713369297398214,0.3239870071411133,31.216949958665808,10.819999694824219,0.8271719217300415
