,Unnamed: 0,unique_id,district,site,chickens,cows,pigs,bikes,goats,sheep,ducks,pesticide,yield_kg_pa,plot_acres,can_kg,dap_kg,urea_kg,weed,seed_kg,hybrid,seed_kg_pa,seed_kg_ph,yield_kg_ph,country,year,season,crop,can_kg_pa,can_kg_ph,dap_kg_pa,dap_kg_ph,urea_kg_pa,urea_kg_ph,hh_num,basal_method,lime_kg,field_latitude,field_longitude,chicks,oxen,seed_type,plot_hectares,FAW,termites,striga,electricity,rabbits,flood,comp_source_manure,stemborer,mlnd,cutworms,msv,gls,distance_min,slope_angle_num,slope,seed_depth_num,guinea_fowl,hh_num_under18,distance_meter,fertility,drought,compost,comp_method,comp_quality,prev_season_lime_kg,hybridseed_kg_pa,aphids,localseed_kg_pa,lime_kg_pa,lime_kg_ph,localseed_kg_ph,hybridseed_kg_ph,comp_kg_pa,comp_wb_pa,prev_season_yield,hh_num_under5,npk_kg,lime_method,prev_season_npk_kg,prev_season_dap_kg,prev_season_can_kg,prev_season_urea_kg,chicken_binary,goats_binary,cows_binary,radio_binary,bikes_binary,npk_kg_pa,pest_disease,comp_source,localseed_kg,npk_kg_ph,dap_method,urea_method,heavy_rain,comp_kg_ph,npk_method,hail,plants_sqm_spacing,planting_method,anthracnose,blight,row_spacing,plant_spacing,slope_angle_des,seed_depth_est,harvest_date,plant_date,hybridseed_kg,stalk_rot,kelnel_rot,sitename,site_longitude,site_latitude,geometry,start_date,end_date,start_date_cswi,end_date_cswi,NDVI,EVI,SAVI,GNDVI
503,48390,41654acb,Ruhango,_---,3.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,1274.4987,0.0864867493510246,,11.0,0.0,2.0,0.0,1.0,0.0,0.0,3149.3499,Rwanda,2020,a season,maize,,,23.124916,57.142822,23.124916,57.142822,11.0,,,-2.23859384,29.7222079,0.0,,nsp,0.0350000001490116,1.0,,,0.0,,1.0,,,1.0,,,,2-5 minutes,1.0,midslope,,0.0,4.0,,worse,0.0,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,2312.4915,,,2.0,0.0,broadcast,0.0,2.0,,2.0,0.0,1.0,1.0,1.0,,0.0,1.0,,,0.0,apply in hole,apply in hole,0.0,5714.2822,apply in hole,,3.272727,broadcast,,1.0,70.0,56.666668,,,2020-02-19,2019-09-20,,,,,28.92359205,-2.435506919,"POLYGON ((29.722039841367465 -2.238425781367466, 29.722375958632536 -2.238425781367466, 29.722375958632536 -2.238761898632534, 29.722039841367465 -2.238761898632534, 29.722039841367465 -2.238425781367466))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.48072934457558,2.6623792539063422,0.7209899583733819,0.41876758802650893
504,48393,ee14aa48,Nyagatare,_---,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.73187,0.12355250120163,,0.0,0.0,2.0,20.0,0.0,161.8744,399.99976,1649.9989,Rwanda,2020,a season,maize,,,0.0,0.0,0.0,0.0,4.0,,,-1.37262252965548,30.3021142365014,0.0,,nsp,0.0500000007450581,1.0,,,0.0,,1.0,,,1.0,,,,31-60 minutes,1.0,footslope,,0.0,1.0,,better,1.0,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,4046.8601,,,0.0,0.0,broadcast,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,apply in hole,apply in hole,0.0,9999.9941,apply in hole,,3.272727,broadcast,,1.0,118.66666,98.333336,,,2020-01-31,2019-09-30,,,,,28.92359205,-2.435506919,"POLYGON ((30.30191336801468 -1.3724216611687605, 30.302315104988118 -1.3724216611687605, 30.302315104988118 -1.3728233981421993, 30.30191336801468 -1.3728233981421993, 30.30191336801468 -1.3724216611687605))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.6183748719364459,69.7707840816725,0.9274297695610314,0.4860872800945418
505,48399,55fdd5b6,Rusizi,_---,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0494210012257099,,3.0,2.0,1.0,3.0,0.0,60.7029,149.99991,0.0,Rwanda,2020,a season,maize,,,40.468601,99.999939,30.35145,74.999954,1.0,,,-2.459209984837,28.9823898374222,0.0,,nsp,0.0200000014156103,1.0,,,0.0,,1.0,,,1.0,,,,11-15 minutes,1.0,midslope,,0.0,0.0,,same,0.0,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,8093.7202,,,0.0,0.0,broadcast,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,apply in hole,apply in hole,0.0,19999.988,apply in hole,,3.272727,broadcast,,1.0,118.66666,98.333336,,,2020-02-17,2019-09-27,,,,,28.92359205,-2.435506919,"POLYGON ((28.982262797033012 -2.4590829444478137, 28.98251687781139 -2.4590829444478137, 28.98251687781139 -2.459337025226186, 28.982262797033012 -2.459337025226186, 28.982262797033012 -2.4590829444478137))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.7222082306064812,-15.156350736250937,1.0831451684835252,0.5755344302046533
506,48425,12fef943,Karongi,_---,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.8754,0.0617762506008148,,0.0,0.0,2.0,4.0,0.0,64.749763,159.99991,3896.5378,Rwanda,2020,a season,maize,,,32.374882,79.999954,32.374882,79.999954,2.0,,,-2.1952983,29.3711062,0.0,,nsp,0.025000000372529,1.0,,,0.0,,1.0,,,1.0,,,,less than 2 minutes,1.0,footslope,,0.0,0.0,,better,0.0,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,3804.0483,,,0.0,0.0,broadcast,0.0,2.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,0.0,apply in hole,apply in hole,0.0,9399.9932,apply in hole,,3.272727,broadcast,,1.0,118.66666,98.333336,,,2020-03-12,2019-09-12,,,,,28.92359205,-2.435506919,"POLYGON ((29.370964164530914 -2.1951562645309144, 29.371248235469086 -2.1951562645309144, 29.371248235469086 -2.195440335469086, 29.370964164530914 -2.195440335469086, 29.370964164530914 -2.1951562645309144))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.7222082306064812,-15.156350736250937,1.0831451684835252,0.5755344302046533
507,48440,4a37c6c2,Gatsibo,_---,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.4646,1.50734055042267,,20.0,10.0,2.0,11.0,1.0,7.297616,18.032774,3233.2815,Rwanda,2020,a season,maize,,,9.9512949,24.590147,6.6341968,16.393433,6.0,,,-1.61096133960352,30.324573472808,0.0,,nsp,0.610000014305115,1.0,,,1.0,,1.0,,,1.0,,,,6-10 minutes,1.0,midslope,,0.0,4.0,,better,0.0,1.0,hole,good,,7.297616,,,0.0,0.0,,18.032774,663.41968,,,2.0,0.0,broadcast,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,1639.3431,apply in hole,,3.272727,broadcast,,1.0,74.333336,62.333332,,,2020-02-15,2019-09-23,,,,,28.92359205,-2.435506919,"POLYGON ((30.323871869343442 -1.6102597361389597, 30.32527507627256 -1.6102597361389597, 30.32527507627256 -1.6116629430680804, 30.323871869343442 -1.6116629430680804, 30.323871869343442 -1.6102597361389597))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.5645869982158662,-6.831395816351605,0.8467447466036838,0.4779881934096566
508,48490,bea0c5c8,Ruhango,_---,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,190.72133,0.0345946997404099,,0.0,0.0,1.0,0.5,0.0,14.453072,35.714264,471.28195,Rwanda,2020,a season,maize,,,0.0,0.0,0.0,0.0,6.0,,,-2.12558,29.6618116666667,0.0,,nsp,0.0139999995008111,1.0,,,0.0,,1.0,,,1.0,,,,less than 2 minutes,1.0,hilltop,,0.0,4.0,,better,0.0,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,5781.2285,,,1.0,0.0,broadcast,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,,0.0,apply in hole,apply in hole,0.0,14285.705,apply in hole,,3.272727,broadcast,,1.0,74.333336,62.333332,,,2020-02-13,2019-10-19,,,,,28.92359205,-2.435506919,"POLYGON ((29.66170537705697 -2.1254737103902688, 29.661917956276433 -2.1254737103902688, 29.661917956276433 -2.125686289609731, 29.66170537705697 -2.125686289609731, 29.66170537705697 -2.1254737103902688))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.4134136110230496,20.54994975685923,0.6200342513640694,0.3880321893984812
509,48514,d5dbbed0,Gatsibo,_---,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3019.5339,0.29652601480484,,0.0,0.0,1.0,2.0,0.0,6.7447667,16.666656,7461.4194,Rwanda,2020,a season,maize,,,0.0,0.0,0.0,0.0,1.0,,,-1.61101862678614,30.3443072703016,0.0,,nsp,0.120000004768372,1.0,,,0.0,,1.0,,,1.0,,,,16-30 minutes,1.0,footslope,,0.0,0.0,,better,0.0,0.0,hole,average,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,broadcast,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,apply in hole,apply in hole,0.0,0.0,apply in hole,,3.272727,broadcast,,1.0,99.0,92.0,,,2020-02-06,2019-09-09,,,,,28.92359205,-2.435506919,"POLYGON ((30.343996086176197 -1.610707442660739, 30.344618454427 -1.610707442660739, 30.344618454427 -1.6113298109115408, 30.343996086176197 -1.6113298109115408, 30.343996086176197 -1.610707442660739))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.5697100986459825,-9.850735686669866,0.8544300812925502,0.4558691057424738
510,48519,053ac502,Ngororero,_---,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1579.1726,0.12355250120163,,7.0,4.0,2.0,3.0,1.0,24.28116,59.999962,3902.2144,Rwanda,2020,a season,maize,,,40.468601,99.999939,24.28116,59.999962,4.0,,,-1.90143203453538,29.664289524512,0.0,,nsp,0.0500000007450581,1.0,,,0.0,,1.0,,,1.0,,,,2-5 minutes,1.0,midslope,,0.0,0.0,,same,0.0,1.0,hole,average,,24.28116,,,0.0,0.0,,59.999962,4046.8601,,,0.0,0.0,broadcast,0.0,6.0,,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,9999.9941,apply in hole,,3.272727,broadcast,,1.0,73.333336,43.333332,,,2020-03-12,2019-09-16,,,,,28.92359205,-2.435506919,"POLYGON ((29.66408865602528 -1.9012311660486605, 29.66449039299872 -1.9012311660486605, 29.66449039299872 -1.9016329030220993, 29.66408865602528 -1.9016329030220993, 29.66408865602528 -1.9012311660486605))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.5431571774473258,-8.50477190053521,0.8146423571637303,0.45080461352323714
511,48542,0378bd6a,Mugonero,_---,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1534.0743,0.0864867493510246,,0.0,0.0,2.0,3.0,0.0,34.68737,85.714226,3790.7744,Rwanda,2020,a season,maize,,,0.0,0.0,0.0,0.0,4.0,,,-2.2067771,29.2518727,0.0,,nsp,0.0350000001490116,1.0,,,0.0,,1.0,,,1.0,,,,less than 2 minutes,1.0,midslope,,0.0,2.0,,same,1.0,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,4624.9829,,,0.0,0.0,broadcast,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,,,0.0,apply in hole,apply in hole,0.0,11428.564,apply in hole,,3.272727,broadcast,,1.0,73.333336,43.333332,,,2020-01-13,2019-09-07,,,,,28.92359205,-2.435506919,"POLYGON ((29.251704641367464 -2.206609041367466, 29.252040758632535 -2.206609041367466, 29.252040758632535 -2.206945158632534, 29.251704641367464 -2.206945158632534, 29.251704641367464 -2.206609041367466))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.5431571774473258,-8.50477190053521,0.8146423571637303,0.45080461352323714
512,48621,ae60e2a7,Ruhango,_---,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2023.5532,0.0259460248053074,,1.0,1.0,2.0,1.0,0.0,38.541523,95.238029,5000.3013,Rwanda,2020,a season,maize,,,19.270763,47.619019,19.270763,47.619019,3.0,,,-2.122845,29.689225,0.0,,nsp,0.010499999858439,1.0,,,0.0,,1.0,,,1.0,,,,2-5 minutes,1.0,valley,,0.0,1.0,,better,0.0,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,15416.61,,,0.0,0.0,broadcast,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,,,0.0,apply in hole,apply in hole,1.0,38095.215,apply in hole,,3.272727,broadcast,,1.0,70.666664,38.666668,,,2020-02-28,2019-11-08,,,,,28.92359205,-2.435506919,"POLYGON ((29.689132950496795 -2.122752950496794, 29.689317049503206 -2.122752950496794, 29.689317049503206 -2.122937049503206, 29.689132950496795 -2.122937049503206, 29.689132950496795 -2.122752950496794))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.24038345524324817,5.172677902266509,0.36053109502193814,0.2498631726663846
513,48663,24b0155c,Rubengera,_---,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1930.3888,0.0617762506008148,,3.0,2.0,3.0,2.0,1.0,32.374882,79.999954,4770.0874,Rwanda,2020,a season,maize,,,80.937202,199.99988,40.468601,99.999939,5.0,,,-2.0417724,29.4112962,0.0,,nsp,0.025000000372529,1.0,,,0.0,,1.0,,,1.0,,,,2-5 minutes,1.0,footslope,,0.0,3.0,,better,0.0,1.0,hole,good,,32.374882,,,0.0,0.0,,79.999954,3237.488,,,1.0,0.0,broadcast,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,,0.0,apply in hole,apply in hole,0.0,7999.9946,apply in hole,,3.272727,broadcast,,1.0,70.666664,38.666668,,,2020-03-19,2019-10-28,,,,,28.92359205,-2.435506919,"POLYGON ((29.411154164530913 -2.0416303645309144, 29.411438235469085 -2.0416303645309144, 29.411438235469085 -2.041914435469086, 29.411154164530913 -2.041914435469086, 29.411154164530913 -2.0416303645309144))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.24038345524324817,5.172677902266509,0.36053109502193814,0.2498631726663846
514,48676,56a19dd6,Ruhango,_---,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2097.9346,0.025204710662365,,2.0,0.0,2.0,1.0,1.0,39.675098,98.039154,5184.1011,Rwanda,2020,a season,maize,,,39.675098,98.039154,19.837549,49.019577,2.0,,,-2.12887166666667,29.65903,0.0,,nsp,0.0102000003680587,1.0,,,0.0,,1.0,,,1.0,,,,16-30 minutes,1.0,valley,,0.0,0.0,,better,0.0,1.0,hole,poor,,39.675098,,,0.0,0.0,,98.039154,11902.529,,,0.0,0.0,broadcast,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,apply in hole,apply in hole,1.0,29411.744,apply in hole,,3.272727,broadcast,,1.0,70.0,40.0,,,2020-01-25,2019-09-23,,,,,28.92359205,-2.435506919,"POLYGON ((29.658939275016884 -2.1287809416835533, 29.65912072498312 -2.1287809416835533, 29.65912072498312 -2.128962391649787, 29.658939275016884 -2.128962391649787, 29.658939275016884 -2.1287809416835533))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.35541336355874176,1.3470586169427128,0.5330554179685987,0.3471250761013765
515,48684,80986d7b,Nyagatare,_---,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1660.8312,0.741315007209778,,18.0,18.0,2.0,7.0,1.0,9.4426737,23.333319,4103.9971,Rwanda,2020,a season,maize,,,0.0,0.0,8.0937204,19.999989,3.0,,,-1.40503136213972,30.3262175462321,0.0,,nsp,0.300000011920929,1.0,,,1.0,,1.0,,,1.0,,,,6-10 minutes,1.0,shoulder,,0.0,1.0,,better,0.0,0.0,hole,poor,,9.4426737,,,0.0,0.0,,23.333319,0.0,,,0.0,0.0,broadcast,0.0,6.0,,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,apply in hole,apply in hole,0.0,0.0,apply in hole,,3.272727,broadcast,,1.0,60.0,63.333332,,,2020-02-11,2019-09-15,,,,,28.92359205,-2.435506919,"POLYGON ((30.325725520928124 -1.4045393368357426, 30.326709571536078 -1.4045393368357426, 30.326709571536078 -1.4055233874436972, 30.325725520928124 -1.4055233874436972, 30.325725520928124 -1.4045393368357426))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.5453061449027791,-21.09771711157751,0.817844545396682,0.47246954069038377
516,48735,4b0a65eb,Ruhango,_---,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014.78,0.0358302257955074,,5.0,0.0,3.0,1.0,1.0,27.90938,68.965477,4978.6221,Rwanda,2020,a season,maize,,,27.909378,68.965469,27.909378,68.965469,6.0,,,-2.11772833333333,29.68287,0.0,,nsp,0.0145000005140901,1.0,,,0.0,,1.0,,,1.0,,,,11-15 minutes,1.0,valley,,0.0,4.0,,better,0.0,1.0,hole,average,,27.90938,,,0.0,0.0,,68.965477,8372.8135,,,0.0,0.0,broadcast,0.0,5.0,,5.0,0.0,0.0,0.0,1.0,,0.0,1.0,,,0.0,apply in hole,apply in hole,0.0,20689.641,apply in hole,,3.272727,broadcast,,1.0,60.0,63.333332,,,2020-02-14,2019-10-30,,,,,28.92359205,-2.435506919,"POLYGON ((29.682761829008335 -2.1176201623416637, 29.682978170991667 -2.1176201623416637, 29.682978170991667 -2.117836504324996, 29.682761829008335 -2.117836504324996, 29.682761829008335 -2.1176201623416637))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.4470534691878405,-16.61442073585515,0.6704895804055726,0.3916314676272845
517,48741,220d57a1,Gatsibo,_---,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,783.14832,0.494210004806519,,5.0,0.0,2.0,1.0,1.0,27.90938,68.965477,1935.1986,Rwanda,2020,a season,maize,,,50.585751,124.99992,40.468601,99.999939,5.0,,,-1.64489271324986,30.3672356053933,0.0,,nsp,0.200000002980232,1.0,,,1.0,,1.0,,,1.0,,,,6-10 minutes,1.0,footslope,,0.0,1.0,,same,0.0,1.0,hole,good,,27.90938,,,0.0,0.0,,68.965477,505.85751,,,1.0,0.0,broadcast,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,,,0.0,apply in hole,apply in hole,0.0,1249.9993,apply in hole,,3.272727,broadcast,,1.0,83.666664,78.333336,,,2020-02-12,2019-09-22,,,,,28.92359205,-2.435506919,"POLYGON ((30.366833868419864 -1.6444909762764215, 30.367637342366738 -1.6444909762764215, 30.367637342366738 -1.6452944502232987, 30.366833868419864 -1.6452944502232987, 30.366833868419864 -1.6444909762764215))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.48381462162756145,-18.103770893908315,0.7256038604108428,0.42685466727646965
518,48787,33ace550,Ruhango,_---,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,969.57593,0.0617762506008148,,2.0,1.0,2.0,0.5,1.0,8.0937204,19.999989,2395.8706,Rwanda,2020,a season,maize,,,32.374882,79.999954,16.187441,39.999977,1.0,,,-2.15294,29.666195,0.0,,nsp,0.025000000372529,1.0,,,0.0,,1.0,,,1.0,,,,2-5 minutes,1.0,shoulder,,0.0,0.0,,better,0.0,1.0,hole,poor,,8.0937204,,,0.0,0.0,,19.999989,8093.7202,,,0.0,0.0,broadcast,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,apply in hole,apply in hole,0.0,19999.988,apply in hole,,3.272727,broadcast,,1.0,83.666664,78.333336,,,2020-01-27,2019-09-27,,,,,28.92359205,-2.435506919,"POLYGON ((29.666052964530913 -2.1527979645309143, 29.666337035469084 -2.1527979645309143, 29.666337035469084 -2.153082035469086, 29.666052964530913 -2.153082035469086, 29.666052964530913 -2.1527979645309143))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.5835345398691716,-18.97164009789653,0.8751883008088703,0.4830036434324106
519,48792,2ebbb8e1,Rwamagana,_---,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2243.5793,0.247105002403259,,10.0,10.0,1.0,8.0,1.0,32.374882,79.999954,5543.9966,Rwanda,2020,a season,maize,,,48.562321,119.99992,48.562321,119.99992,9.0,,,-1.9324130455522,30.402981838706,0.0,,nsp,0.100000001490116,1.0,,,1.0,,1.0,,,1.0,,,,2-5 minutes,1.0,midslope,,0.0,6.0,,better,0.0,1.0,hole,good,,32.374882,,,0.0,0.0,,79.999954,2023.4301,,,1.0,0.0,broadcast,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,,,0.0,apply in hole,apply in hole,0.0,4999.9971,apply in hole,,3.272727,broadcast,,1.0,83.666664,78.333336,,,2020-02-22,2019-09-14,,,,,28.92359205,-2.435506919,"POLYGON ((30.40269776776783 -1.932128974614028, 30.403265909644173 -1.932128974614028, 30.403265909644173 -1.932697116490372, 30.40269776776783 -1.932697116490372, 30.40269776776783 -1.932128974614028))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.3235977292060852,-1.4329805996472664,0.48531607765057244,0.2419806867837906
520,48801,3bed9991,Ruhango,_---,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,878.4624,0.06424730271101,,10.0,10.0,3.0,8.0,1.0,32.374882,79.999954,2170.7246,Rwanda,2020,a season,maize,,,46.694538,115.38454,23.347269,57.692268,3.0,,,-2.2322653,29.74791024,0.0,,nsp,0.0260000005364418,1.0,,,0.0,,1.0,,,1.0,,,,11-15 minutes,1.0,valley,,0.0,1.0,,worse,0.0,0.0,hole,good,,32.374882,,,0.0,0.0,,79.999954,0.0,,,1.0,0.0,broadcast,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,,,0.0,apply in hole,apply in hole,1.0,0.0,apply in hole,,3.272727,broadcast,,1.0,70.666664,63.0,,,2020-03-18,2019-10-05,,,,,28.92359205,-2.435506919,"POLYGON ((29.747765391673887 -2.2321204516738864, 29.74805508832611 -2.2321204516738864, 29.74805508832611 -2.2324101483261134, 29.747765391673887 -2.2324101483261134, 29.747765391673887 -2.2321204516738864))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.36500426579908307,10.643037012150776,0.5474228644881283,0.3433224194854768
521,48813,f23a5a72,Gatsibo,_---,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2087.4456,0.370657503604889,,0.0,0.0,2.0,3.0,0.0,8.0937204,19.999989,5158.1821,Rwanda,2020,a season,maize,,,0.0,0.0,0.0,0.0,4.0,,,-1.64063147575896,30.3735222167883,0.0,,nsp,0.150000005960465,1.0,,,0.0,,1.0,,,1.0,,,,less than 2 minutes,1.0,footslope,,0.0,2.0,,same,0.0,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,539.5813,,,0.0,0.0,broadcast,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,,,0.0,apply in hole,apply in hole,0.0,1333.3324,apply in hole,,3.272727,broadcast,,1.0,71.333336,58.666668,,,2020-02-17,2019-09-20,,,,,28.92359205,-2.435506919,"POLYGON ((30.37317430235934 -1.6402835613300022, 30.373870131217256 -1.6402835613300022, 30.373870131217256 -1.6409793901879177, 30.37317430235934 -1.6409793901879177, 30.37317430235934 -1.6402835613300022))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.4437572256105717,-10.877070320330583,0.6655184790007433,0.3941577466280877
522,48856,f846f2f1,Mugonero,_---,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1065.7233,1.8532874584198,,15.0,5.0,2.0,4.0,1.0,2.1583254,5.3333302,2633.4556,Rwanda,2020,a season,maize,,,0.53958136,1.3333325,0.26979068,0.66666627,3.0,,,-2.1347568,29.3139628,5.0,,nsp,0.75,1.0,,,0.0,,1.0,,,1.0,,,,less than 2 minutes,1.0,midslope,,0.0,0.0,,better,1.0,1.0,hole,good,,2.1583254,,,0.0,0.0,,5.3333302,107.91627,,,0.0,0.0,broadcast,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,0.0,apply in hole,apply in hole,0.0,266.6665,apply in hole,,3.272727,broadcast,,1.0,95.666664,73.0,,,2020-02-18,2019-11-01,,,,,28.92359205,-2.435506919,"POLYGON ((29.313184839701954 -2.133978839701954, 29.314740760298044 -2.133978839701954, 29.314740760298044 -2.1355347602980457, 29.313184839701954 -2.1355347602980457, 29.313184839701954 -2.133978839701954))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.4437572256105717,-10.877070320330583,0.6655184790007433,0.3941577466280877
523,48900,976af081,Mugonero,_---,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,991.17877,0.0494210012257099,,2.0,2.0,2.0,3.0,1.0,60.7029,149.99991,2449.2522,Rwanda,2020,a season,maize,,,40.468601,99.999939,40.468601,99.999939,3.0,,,-2.26881656290385,29.4085611570133,0.0,,nsp,0.0200000014156103,1.0,,,0.0,,1.0,,,1.0,,,,less than 2 minutes,1.0,midslope,,0.0,1.0,,same,0.0,1.0,hole,average,,60.7029,,,0.0,0.0,,149.99991,2185.3044,,,1.0,0.0,broadcast,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,,,0.0,apply in hole,apply in hole,0.0,5399.9966,apply in hole,,3.272727,broadcast,,1.0,95.666664,73.0,,,2020-03-03,2019-10-03,,,,,28.92359205,-2.435506919,"POLYGON ((29.40843411662411 -2.2686895225146637, 29.408688197402487 -2.2686895225146637, 29.408688197402487 -2.268943603293036, 29.40843411662411 -2.268943603293036, 29.40843411662411 -2.2686895225146637))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.5125402908571467,-1.844034918834313,0.7686655158680745,0.3746893345685063
524,48911,e040fdea,Nyagatare,_---,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444788992404938,,30.0,20.0,2.0,8.0,1.0,17.986044,44.444412,0.0,Rwanda,2020,a season,maize,,,0.0,0.0,33.723831,83.333275,2.0,,,-1.40432046386765,30.3240246657319,0.0,,nsp,0.179999992251396,1.0,,,0.0,,1.0,,,1.0,,,,11-15 minutes,1.0,midslope,,0.0,0.0,,better,0.0,0.0,hole,average,,17.986044,,,0.0,0.0,,44.444412,0.0,,,0.0,0.0,broadcast,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,apply in hole,apply in hole,0.0,0.0,apply in hole,,3.272727,broadcast,,1.0,77.0,52.666668,,,2020-02-11,2019-09-11,,,,,28.92359205,-2.435506919,"POLYGON ((30.323643544586034 -1.4039393427217821, 30.32440578687777 -1.4039393427217821, 30.32440578687777 -1.404701585013518, 30.323643544586034 -1.404701585013518, 30.323643544586034 -1.4039393427217821))",2020-11-30,2020-12-30,2020-10-16,2020-11-25,0.5616992586186322,-16.13990910329469,0.8424234064420045,0.4655178813435209
