,unique_id,district,site,chickens,cows,pigs,bikes,goats,sheep,ducks,pesticide,yield_kg_pa,plot_acres,can_kg,dap_kg,urea_kg,weed,seed_kg,hybrid,seed_kg_pa,seed_kg_ph,yield_kg_ph,country,year,season,crop,can_kg_pa,can_kg_ph,dap_kg_pa,dap_kg_ph,urea_kg_pa,urea_kg_ph,hh_num,basal_method,lime_kg,field_latitude,field_longitude,chicks,oxen,seed_type,plot_hectares,FAW,termites,striga,electricity,rabbits,flood,comp_source_manure,stemborer,mlnd,cutworms,msv,gls,distance_min,slope_angle_num,slope,seed_depth_num,guinea_fowl,hh_num_under18,distance_meter,fertility,drought,compost,comp_method,comp_quality,prev_season_lime_kg,hybridseed_kg_pa,aphids,localseed_kg_pa,lime_kg_pa,lime_kg_ph,localseed_kg_ph,hybridseed_kg_ph,comp_kg_pa,comp_wb_pa,prev_season_yield,hh_num_under5,npk_kg,lime_method,prev_season_npk_kg,prev_season_dap_kg,prev_season_can_kg,prev_season_urea_kg,chicken_binary,goats_binary,cows_binary,radio_binary,bikes_binary,npk_kg_pa,pest_disease,comp_source,localseed_kg,npk_kg_ph,dap_method,urea_method,heavy_rain,comp_kg_ph,npk_method,hail,plants_sqm_spacing,planting_method,anthracnose,blight,row_spacing,plant_spacing,slope_angle_des,seed_depth_est,harvest_date,plant_date,hybridseed_kg,stalk_rot,kelnel_rot,sitename,site_longitude,site_latitude
46643,5438da69,Karongi,,,2.0,,,,,,1.0,2226.0315,0.07413150370121,,,,2.0,2.0,1.0,26.979067,66.666626,5500.6353,Rwanda,2019,a season,maize,,,33.723831,83.333275,16.861916,41.666637,7.0,,,-2.2425647,29.4653314,,,,0.0300000011920929,,,,,,,,,,,,,2-5 minutes,2.0,,,,,,,,1.0,hole,average,,26.979067,,,0.0,0.0,,66.666626,4208.7344,,,,,,,,,,,,,,,0.0,1.0,,,0.0,apply in hole,,0.0,10399.993,,,3.333333,hole_in_line,,,75.0,40.0,,,2019-02-07,2018-09-28,,,,,,
46657,d89a549f,Nyagatare,,,0.0,,,,,,0.0,2759.9585,0.19768400490284,,,,2.0,4.0,1.0,20.234301,49.999969,6819.9956,Rwanda,2019,a season,maize,,,0.0,0.0,0.0,0.0,10.0,,,-1.26076414428622,30.3532496170004,,,,0.0800000056624413,,,,,,,,,,,,,31-60 minutes,1.0,,,,,,,,0.0,,,,20.234301,,,0.0,0.0,,49.999969,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,1.2357885,hole_in_line,,,96.333336,84.0,,,2019-02-11,2018-09-17,,,,,,
46699,851715aa,Nyagatare,,,0.0,,,,,,0.0,2085.9136,1.2355250120163,,,,2.0,5.0,1.0,4.0468602,9.9999943,5154.397,Rwanda,2019,a season,maize,,,0.0,0.0,0.0,0.0,4.0,,,-1.323621,30.3109364,,,,0.5,,,,,,,,,,,,,31-60 minutes,1.0,,,,,,,,0.0,,,,4.0468602,,,0.0,0.0,,9.9999943,0.0,,,,,,,45.0,,25.0,,,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,1.3904338,hole_in_line,,,93.0,77.333336,,,2019-02-25,2018-10-04,,,,,,
46722,dbe489ad,Karongi,,,1.0,,,,,,0.0,1505.432,0.07413150370121,,,,2.0,2.0,0.0,26.979067,66.666626,3719.9978,Rwanda,2019,a season,maize,,,26.979067,66.666626,26.979067,66.666626,6.0,,,-2.2073718,29.4739744,,,,0.0300000011920929,,,,,,,,,,,,,11-15 minutes,0.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,2940.7183,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,,0.0,7266.6616,,,,hole_not_line,,,,,,,2019-02-01,2018-09-20,,,,,,
46751,77415060,Karongi,,,1.0,,,,,,0.0,1316.1604,0.12355250120163,,,,2.0,4.0,0.0,32.374882,79.999954,3252.2981,Rwanda,2019,a season,maize,,,0.0,0.0,0.0,0.0,4.0,,,-2.2396445,29.4734102,,,,0.0500000007450581,,,,,,,,,,,,,6-10 minutes,1.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,3658.3616,,,,,,,3.0,,2.0,,,,,,0.0,0.0,,,0.0,,,0.0,9039.9941,,,,hole_not_line,,,,,,,2019-03-13,2018-11-08,,,,,,
46762,29915602,Mugonero,,,2.0,,,,,,1.0,1632.9889,0.0691893994808197,,,,2.0,3.0,1.0,,,4035.1973,Rwanda,2019,a season,maize,,,21.679607,53.571392,14.453072,35.714264,2.0,,,-2.4541809,29.7684804,,,,0.0279999990016222,,,,,,,,,,,,,less than 2 minutes,3.0,,,,,,,,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,2890.6143,,,,,,,,,,,,,,,0.0,1.0,,,0.0,apply in hole,,0.0,7142.8525,,,3.6585364,hole_in_line,,,68.333336,40.0,,,2019-03-28,2018-09-28,,,,,,
46889,f08c252c,Nyagatare,,,0.0,,,,,,0.0,1506.4031,0.617762506008148,,,,2.0,1.0,1.0,1.618744,3.9999974,3722.3972,Rwanda,2019,a season,maize,,,8.0937204,19.999989,3.237488,7.9999948,3.0,,,-1.3786672,30.2510024,,,,0.25,,,,,,,,,,,,,16-30 minutes,1.0,,,,,,,,1.0,hole,good,,1.618744,,,0.0,0.0,,3.9999974,4532.4834,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,,0.0,11199.993,,,1.2893243,hole_in_line,,,92.333336,84.0,,,2019-02-12,2018-09-20,,,,,,
46952,f78f9e6c,Mugonero,,,0.0,,,,,,0.0,514.27496,0.06424730271101,,,,2.0,1.0,1.0,15.564846,38.461514,1270.7992,Rwanda,2019,a season,maize,,,23.347269,57.692268,23.347269,57.692268,7.0,,,-2.19171962515255,29.2767046704913,,,,0.0260000005364418,,,,,,,,,,,,,16-30 minutes,0.0,,,,,,,,1.0,hole,average,,15.564846,,,0.0,0.0,,38.461514,2334.7271,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,broadcast,0.0,5769.2271,,,,broadcast,,,,,,,2019-02-13,2018-09-19,,,,,,
47020,7f07afae,Gatsibo,,,0.0,,,,,,0.0,2275.9541,0.172973498702049,,,,2.0,4.0,1.0,23.124916,57.142822,5623.9966,Rwanda,2019,a season,maize,,,0.0,0.0,0.0,0.0,3.0,,,-1.63093401268038,30.3667970398851,,,,0.0700000002980232,,,,,,,,,,,,,11-15 minutes,1.0,,,,,,,,1.0,hole,good,,23.124916,,,0.0,0.0,,57.142822,1156.2457,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,2857.1411,,,2.1440823,hole_in_line,,,70.666664,66.0,,,2019-02-20,2018-09-22,,,,,,
47048,7ded264a,Karongi,,,1.0,,,,,,0.0,534.18555,0.07413150370121,,,,2.0,,0.0,,,1319.9991,Rwanda,2019,a season,maize,,,26.979067,66.666626,26.979067,66.666626,4.0,,,-2.2083869,29.4706574,,,,0.0300000011920929,,,,,,,,,,,,,6-10 minutes,0.0,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,3.0,,2.0,,,,,,0.0,0.0,,,0.0,apply in hole,,0.0,0.0,,,,hole_not_line,,,,,,,2019-03-11,2018-10-11,,,,,,
47082,b8d1b66b,Rutsiro,,,3.0,,,,,,0.0,2023.4301,0.037065751850605,,,,2.0,2.0,1.0,,,4999.9971,Rwanda,2019,a season,maize,,,53.958134,133.33325,26.979067,66.666626,6.0,,,-1.914998,29.3762918,,,,0.0150000005960464,,,,,,,,,,,,,2-5 minutes,2.0,,,,,,,,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,4046.8601,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,0.0,9999.9941,,,3.3333333,hole_in_line,,,75.0,40.0,,,2019-01-23,2018-09-21,,,,,,
47157,0da5bbaf,Kibogora,,,2.0,,,,,,0.0,694.76495,0.0494210012257099,,,,2.0,4.0,0.0,,,1716.799,Rwanda,2019,a season,maize,,,80.937202,199.99988,40.468601,99.999939,8.0,,,-2.3363305,29.2573208,,,,0.0200000014156103,,,,,,,,,,,,,2-5 minutes,2.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,8093.7202,,,,,,,4.0,,,,,,,,0.0,0.0,,,0.0,apply in hole,,0.0,19999.988,,,,hole_not_line,,,,,,,2019-03-13,2018-10-09,,,,,,
47187,3149c6f0,Nyagatare,,,0.0,,,,,,0.0,690.07056,0.0988420024514198,,,,2.0,4.0,0.0,40.468601,99.999939,1705.1989,Rwanda,2019,a season,maize,,,0.0,0.0,0.0,0.0,4.0,,,-1.3751657,30.253256,,,,0.0400000028312206,,,,,,,,,,,,,31-60 minutes,1.0,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,1.3154238,hole_in_line,,,92.333336,82.333336,,,2019-02-06,2018-09-15,,,,,,
47212,b02f22f1,Karongi,,,4.0,,,,,,0.0,1905.7032,0.07413150370121,,,,1.0,6.0,1.0,,,4709.0879,Rwanda,2019,a season,maize,,,40.468601,99.999939,40.468601,99.999939,10.0,,,-2.202434,29.4919551,,,,0.0300000011920929,,,,,,,,,,,,,6-10 minutes,0.0,,,,,,,,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,4330.1401,,,,,,,,,,,,,,,0.0,1.0,,,0.0,apply in hole,,0.0,10699.993,,,3.272727,hole_in_line,,1.0,73.333336,41.666668,,,2019-02-08,2018-09-08,,,,,,
47220,131eb930,Karongi,,,2.0,,,,,,0.0,849.84058,0.0494210012257099,,,,2.0,7.0,1.0,,,2099.9985,Rwanda,2019,a season,maize,,,20.234301,49.999969,10.11715,24.999985,7.0,,,-2.22935739205339,29.3979639596307,,,,0.0200000014156103,,,,,,,,,,,,,16-30 minutes,2.0,,,,,,,,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,1214.058,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,,0.0,2999.998,,,,hole_not_line,,,,,,,2019-04-01,2018-09-12,,,,,,
47303,297ef13f,Rutsiro,,,2.0,,,,,,1.0,1703.8899,0.14826300740242,,,,2.0,10.0,0.0,,,4210.397,Rwanda,2019,a season,maize,,,0.0,0.0,0.0,0.0,5.0,,,-1.83793282558795,29.4060567302373,,,,0.0600000023841858,,,,,,,,,,,,,2-5 minutes,1.0,,,,,,,,1.0,broadcast,average,,0.0,,,0.0,0.0,,0.0,4721.3364,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,,0.0,11666.658,,,,broadcast,,,,,,,2019-01-23,2018-09-18,,,,,,
47325,7c63f359,Karongi,,,0.0,,,,,,0.0,550.37299,0.037065751850605,,,,3.0,2.0,0.0,,,1359.9991,Rwanda,2019,a season,maize,,,0.0,0.0,0.0,0.0,3.0,,,-2.22350660072792,29.3971941638824,,,,0.0150000005960464,1.0,,,,,,,,,,,,less than 2 minutes,1.0,,,,,,,,1.0,broadcast,average,,0.0,,,0.0,0.0,,0.0,2697.9065,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,,0.0,6666.6616,,,,broadcast,,,,,,,2019-03-15,2018-10-10,,,,,,
47427,474360eb,Nyanza,_---,,,,,,,,0.0,1003.6213,0.197189792990685,,,,1.0,,1.0,,,2479.9983,Rwanda,2019,b season,maize,,,0.0,0.0,0.0,0.0,4.0,,,-2.2293763874508,29.9328548326659,,,,0.0798000022768974,,,,,,,,,,,,,less than 2 minutes,1.0,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,80.0,40.0,,,,2019-03-09,,,,,,
47627,b56c2ca6,Ruhango,,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,2908.802,0.0864867493510246,,3.0,0.0,2.0,2.0,1.0,23.124916,57.142822,7187.7954,Rwanda,2020,a season,maize,,,57.812286,142.85706,23.124916,57.142822,5.0,,,-2.13804166666667,29.6462483333333,0.0,,,0.0350000001490116,,,,0.0,,,,,,,,,60 minutes to 2 hours,,valley,,0.0,0.0,,better,0.0,1.0,hole,average,,23.124916,,,0.0,0.0,,57.142822,9249.9658,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,,,0.0,apply in hole,,0.0,22857.129,,,,,,,70.0,50.0,,,2020-02-01,2019-09-26,,,,,,
47646,fdfb0009,Nyamasheke,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1273.3445,0.0494210012257099,,1.0,1.0,3.0,1.0,0.0,20.234301,49.999969,3146.4978,Rwanda,2020,a season,maize,,,40.468601,99.999939,0.0,0.0,3.0,,,-2.49019020064173,29.0424634918922,0.0,,,0.0200000014156103,,,,0.0,,,,,,,,,less than 2 minutes,,footslope,,0.0,1.0,,same,0.0,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,5058.5752,,,1.0,0.0,,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,apply in hole,,0.0,12499.992,,,,,,,73.333336,40.0,,,2020-02-14,2019-09-16,,,,,,
47657,fd4e05d9,Ruhango,,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,979.5448,0.0395368002355099,,,,2.0,,1.0,,,2420.5042,Rwanda,2020,a season,maize,,,63.232189,156.24991,0.0,0.0,5.0,,,-2.21110746,29.73488636,0.0,,,0.0160000007599592,,,,0.0,,,,,,,,,less than 2 minutes,,footslope,,0.0,3.0,,better,0.0,1.0,hole,good,,,,,0.0,0.0,,,1770.5012,,,0.0,,,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,,,0.0,apply in hole,,1.0,4374.9971,,,,,,,54.666668,51.333332,,,2020-03-16,2019-10-25,,,,,,
47688,b65d17e1,Rusizi,,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,1295.2987,0.29652601480484,,6.0,0.0,2.0,2.0,1.0,6.7447667,16.666656,3200.7478,Rwanda,2020,a season,maize,,,0.0,0.0,0.0,0.0,8.0,,,-2.5294268,29.0090334,18.0,,,0.120000004768372,1.0,,,1.0,,,,,1.0,,,,6-10 minutes,,footslope,,0.0,5.0,,better,0.0,1.0,hole,good,,6.7447667,,,0.0,0.0,,16.666656,0.0,,,3.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,apply in hole,,0.0,0.0,,,,,,,,,,,2020-03-29,2019-11-20,,,,,,
47702,9f501a57,Nyagatare,,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,1812.9933,1.2355250120163,,2.0,0.0,2.0,4.0,1.0,3.237488,7.9999948,4479.9971,Rwanda,2020,a season,maize,,,0.0,0.0,0.0,0.0,3.0,,,-1.36841484079745,30.3905923416478,0.0,,,0.5,,,,0.0,,,,,,,,,11-15 minutes,,midslope,,0.0,1.0,,better,0.0,0.0,,,,3.237488,,,0.0,0.0,,7.9999948,0.0,,,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,96.666664,66.666664,,,2020-02-04,2019-09-17,,,,,,
47764,a52e2e96,Ngororero,,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.14826300740242,,10.0,5.0,2.0,4.0,1.0,26.979067,66.666626,0.0,Rwanda,2020,a season,maize,,,67.447662,166.66655,53.958134,133.33325,6.0,,,-1.90751016296005,29.6541564783378,0.0,,,0.0600000023841858,,,,0.0,,,,,,,,,less than 2 minutes,,midslope,,0.0,2.0,,worse,0.0,1.0,hole,average,,26.979067,,,0.0,0.0,,66.666626,16861.916,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,,,0.0,apply in hole,,0.0,41666.637,,,,,,,76.666664,46.666668,,,2020-01-27,2019-09-15,,,,,,
47768,298ea937,Gatsibo,,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,2018.0551,0.864867508411407,,10.0,5.0,2.0,0.0,1.0,0.0,0.0,4986.7148,Rwanda,2020,a season,maize,,,18.499931,45.714256,9.2499657,22.857128,4.0,,,-1.6094350457,30.3304323844863,0.0,,,0.349999994039536,,,,0.0,,,,,,,,,6-10 minutes,,footslope,,0.0,2.0,,better,0.0,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,578.12286,,,2.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,0.0,apply in hole,,0.0,1428.5706,,,,,,,70.0,58.333332,,,2020-02-15,2019-09-28,,,,,,
47769,851bbc63,Kayonza,,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,2708.0376,0.617762506008148,,0.0,50.0,1.0,9.0,0.0,14.568697,35.999977,6691.6963,Rwanda,2020,a season,maize,,,64.749763,159.99991,40.468601,99.999939,7.0,,,-2.08792834722143,30.6642554624084,0.0,,,0.25,,,,0.0,,,,,,,,,6-10 minutes,,footslope,,0.0,2.0,,better,0.0,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,4046.8601,,,1.0,50.0,,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,,,0.0,apply in hole,,0.0,9999.9941,,,,,,,89.333336,70.0,,,2020-01-20,2019-09-06,,,,,,
47776,d714e6da,Ruhango,,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,1674.1051,0.0311352293938398,,8.5,2.5,2.0,4.0,1.0,128.47174,317.46008,4136.7974,Rwanda,2020,a season,maize,,,32.117935,79.365021,16.058968,39.68251,4.0,,,-2.12413666666667,29.6886966666667,0.0,,,0.0126000000163913,,,,0.0,,,,,,,,,less than 2 minutes,,midslope,,0.0,1.0,,better,0.0,1.0,hole,average,,128.47174,,,0.0,0.0,,317.46008,8029.4844,,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,,,0.0,apply in hole,,0.0,19841.258,,,,,,,,,,,2020-02-14,2019-10-14,,,,,,
47807,8bd8d16d,Mugonero,,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,589.3847,0.0617762506008148,,9.0,0.0,2.0,2.0,0.0,32.374882,79.999954,1456.399,Rwanda,2020,a season,maize,,,48.562321,119.99992,32.374882,79.999954,5.0,,,-2.1370814,29.3163906,0.0,,,0.025000000372529,,,,0.0,,,,,,,,,16-30 minutes,,midslope,,0.0,3.0,,worse,1.0,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,1.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,,,0.0,apply in hole,,0.0,0.0,,,,,,,,,,,2020-02-10,2019-09-15,,,,,,
47884,397b2caf,Mugonero,,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1150.0189,0.111197248101234,,10.0,4.0,1.0,2.0,0.0,17.986044,44.444412,2841.7542,Rwanda,2020,a season,maize,,,0.0,0.0,0.0,0.0,6.0,,,-2.1415262,29.3125107,0.0,,,0.044999998062849,,,,1.0,,,,,,,,,16-30 minutes,,midslope,,0.0,3.0,,same,0.0,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,0.0,apply in hole,,0.0,0.0,,,,,,,,,,,2020-02-19,2019-10-04,,,,,,
47885,25910cb4,Ruhango,,2.0,1.0,0.0,,0.0,0.0,0.0,0.0,2760.771,0.0296525992453098,,,,1.0,,0.0,,,6822.0029,Rwanda,2020,a season,maize,,,8.4309578,20.833319,8.4309578,20.833319,2.0,,,-2.21306769,29.72141938,2.0,,,0.0120000001043081,1.0,,,0.0,,,,,,,,,less than 2 minutes,,midslope,,0.0,0.0,,worse,0.0,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,5058.5747,,,0.0,,,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,,,0.0,apply in hole,,0.0,12499.991,,,,,,,,,,,2020-02-13,2019-09-15,,,,,,
47953,371146000000000,Ngororero,,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1356.1128,0.0988420024514198,,10.0,0.0,1.0,5.0,1.0,50.585751,124.99992,3351.0225,Rwanda,2020,a season,maize,,,50.585751,124.99992,30.35145,74.999954,6.0,,,-1.806508010442,29.5659189627786,0.0,,,0.0400000028312206,,,,0.0,,,,,,,,,31-60 minutes,,midslope,,0.0,4.0,,better,0.0,1.0,hole,average,,50.585751,,,0.0,0.0,,124.99992,4552.7173,,,2.0,0.0,,0.0,5.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,0.0,apply in hole,,1.0,11249.992,,,,,,,,,,,2020-02-20,2019-09-21,,,,,,
47991,4c766cb6,Ruhango,,5.0,4.0,0.0,,3.0,0.0,0.0,0.0,2959.9951,0.0988420024514198,,18.0,0.0,2.0,4.0,1.0,40.468601,99.999939,7314.2959,Rwanda,2020,a season,maize,,,60.7029,149.99991,40.468601,99.999939,6.0,,,-2.20500333333333,29.66557,0.0,,,0.0400000028312206,,,,1.0,,,,,,,,,11-15 minutes,,valley,,0.0,1.0,,better,0.0,1.0,hole,average,,40.468601,,,0.0,0.0,,99.999939,4046.8601,,,0.0,0.0,,0.0,5.0,,5.0,0.0,1.0,1.0,1.0,,0.0,0.0,,,0.0,apply in hole,,1.0,9999.9941,,,,,,,73.333336,37.666668,,,2020-02-04,2019-10-11,,,,,,
48042,e3b6e341,Mugonero,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1537.4535,0.0494210012257099,,8.0,0.0,3.0,2.0,0.0,40.468601,99.999939,3799.1245,Rwanda,2020,a season,maize,,,40.468601,99.999939,40.468601,99.999939,6.0,,,-2.2076894,29.2471514,0.0,,,0.0200000014156103,,,,0.0,,,,,,,,,2-5 minutes,,midslope,,0.0,4.0,,better,0.0,1.0,hole,average,,0.0,,,1011.715,2499.9985,,0.0,4046.8601,,,0.0,0.0,broadcast,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,apply in hole,,0.0,9999.9941,,,,,,,95.0,78.333336,,,2020-03-13,2019-10-08,,,,,,
48082,d3319a3e,Kirehe,,4.0,2.0,0.0,,4.0,0.0,0.0,0.0,2804.9595,0.19768400490284,,8.0,15.0,2.0,8.0,1.0,40.468601,99.999939,6931.1953,Rwanda,2020,a season,maize,,,0.0,0.0,0.0,0.0,8.0,,,-2.2493896406732,30.7825486362463,0.0,,,0.0800000056624413,,,,0.0,,,,,,,,,6-10 minutes,,midslope,,0.0,6.0,,better,0.0,1.0,hole,good,,40.468601,,,0.0,0.0,,99.999939,0.0,,,1.0,0.0,,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,,,0.0,apply in hole,,0.0,0.0,,,,,,,65.666664,53.333332,,,2020-02-24,2019-10-07,,,,,,
48096,0013d1bb,Nyagatare,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1062.3008,0.07413150370121,,20.0,10.0,2.0,2.0,1.0,26.979067,66.666626,2624.9983,Rwanda,2020,a season,maize,,,0.0,0.0,13.489533,33.333313,3.0,,,-1.41023274717423,30.3125942962175,0.0,,,0.0300000011920929,,,,0.0,,,,,,,,,less than 2 minutes,,midslope,,0.0,1.0,,worse,0.0,0.0,,,,26.979067,,,0.0,0.0,,66.666626,0.0,,,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,77.333336,60.0,,,2020-02-19,2019-08-20,,,,,,
48102,cd0a585a,Gatsibo,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1962.697,1.0872620344162,,20.0,0.0,2.0,8.0,1.0,7.3579273,18.181807,4849.9224,Rwanda,2020,a season,maize,,,13.796114,34.090889,13.796114,34.090889,4.0,,,-1.6141624316901,30.3351474791853,0.0,,,0.440000027418137,,,,0.0,,,,,,,,,11-15 minutes,,footslope,,0.0,2.0,,better,0.0,1.0,hole,good,,7.3579273,,,0.0,0.0,,18.181807,1839.4818,,,2.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,apply in hole,,0.0,4545.4517,,,,,,,74.666664,53.666668,,,2020-02-11,2019-09-15,,,,,,
48168,9c535b82,Nyagatare,,0.0,7.0,0.0,,0.0,7.0,0.0,0.0,1578.2754,1.2355250120163,,85.0,75.0,2.0,23.0,1.0,18.615557,45.999973,3899.9973,Rwanda,2020,a season,maize,,,0.0,0.0,0.0,0.0,6.0,,,-1.34540602842059,30.3089241165173,0.0,,,0.5,,,,1.0,,,,,,,,,11-15 minutes,,midslope,,0.0,4.0,,better,1.0,1.0,hole,good,,18.615557,,,0.0,0.0,,45.999973,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,76.666664,50.0,,,2020-01-27,2019-10-13,,,,,,
48192,aa6b8355,Kayonza,,0.0,0.0,1.0,,10.0,0.0,0.0,0.0,2347.2485,0.135907754302025,,15.0,7.5,1.0,6.0,1.0,44.147564,109.09084,5800.1685,Rwanda,2020,a season,maize,,,36.789639,90.909035,18.394819,45.454517,6.0,,,-1.97001846813427,30.7591864231467,0.0,,,0.0550000034272671,,,,0.0,,,,,,,,,2-5 minutes,,hilltop,,0.0,4.0,,better,0.0,1.0,hole,good,,44.147564,,,0.0,0.0,,109.09084,4414.7563,,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,,,0.0,apply in hole,,0.0,10909.084,,,,,,,68.333336,55.0,,,2020-02-10,2019-10-21,,,,,,
48198,dff15daa,Nyamasheke,,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,715.00031,0.0494210012257099,,6.5,3.0,2.0,6.0,0.0,121.4058,299.99982,1766.8015,Rwanda,2020,a season,maize,,,0.0,0.0,0.0,0.0,9.0,,,-2.43650676954301,29.2152839039635,0.0,,,0.0200000014156103,,,,0.0,,,,,,,,,31-60 minutes,,midslope,,0.0,5.0,,same,0.0,1.0,hole,average,,0.0,,,0.0,0.0,,0.0,0.0,,,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,0.0,apply in hole,,0.0,0.0,,,,,,,,,,,2020-02-28,2019-10-25,,,,,,
48248,839d37f3,Gatsibo,,0.0,1.0,0.0,,4.0,0.0,0.0,0.0,2548.5505,0.27181550860405,,10.0,0.0,2.0,4.0,1.0,14.715855,36.363613,6297.5957,Rwanda,2020,a season,maize,,,18.394819,45.454517,11.036891,27.272709,3.0,,,-1.59864004310377,30.3119061602376,0.0,,,0.110000006854534,,,,0.0,,,,,,,,,less than 2 minutes,,shoulder,,0.0,2.0,,better,0.0,1.0,hole,good,,14.715855,,,0.0,0.0,,36.363613,919.74091,,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,,,0.0,apply in hole,,0.0,2272.7258,,,,,,,79.333336,63.333332,,,2020-02-14,2019-09-20,,,,,,
48270,4742cbc6,Ruhango,,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,1445.1115,0.0296525992453098,,,,3.0,,1.0,,,3570.9426,Rwanda,2020,a season,maize,,,33.723831,83.333275,8.4309578,20.833319,6.0,,,-2.20574878,29.73563681,0.0,,,0.0120000001043081,1.0,,,0.0,,,,,,,,,less than 2 minutes,,midslope,,0.0,4.0,,same,0.0,1.0,hole,poor,,,,,0.0,0.0,,,2023.4298,,,1.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,,,0.0,apply in hole,,0.0,4999.9961,,,,,,,64.333336,50.0,,,2020-02-27,2019-10-18,,,,,,
