,unique_id,district,pesticide,year,season,crop,field_latitude,field_longitude,plot_hectares,pest_disease,yield_kg_ph
219,16af53e3,Mugonero,0.0,2020,b season,potato,-2.21168112754822,29.3519668579102,0.025000000372529,0.0,24749.984
220,21fa6a67,Mugonero,0.0,2020,b season,potato,-2.24502205848694,29.3685569763184,0.0300000011920929,0.0,11111.103
221,64389939,Mugonero,0.0,2020,b season,potato,-2.25732612609863,29.3419971466064,0.0150000005960464,0.0,3124.998
222,142f2aeb,Mugonero,0.0,2020,b season,potato,-2.20887088775635,29.3381328582764,0.0100000007078052,0.0,5111.1074
223,c100abba,Mugonero,0.0,2020,b season,potato,-2.20949077606201,29.3380832672119,0.0100000007078052,0.0,13222.215
224,4bd2f7fe,Mugonero,0.0,2020,b season,potato,-2.21627354621887,29.3403606414795,0.0143999997526407,0.0,9722.2158
225,8f0b7236,Mugonero,0.0,2020,b season,potato,-2.21406650543213,29.3409461975098,0.025000000372529,0.0,9555.5488
226,e7055a74,Mugonero,0.0,2020,b season,potato,-2.21180033683777,29.3374500274658,0.300000011920929,0.0,7999.9946
227,9c386389,Mugonero,0.0,2020,b season,potato,-2.21348071098328,29.3411293029785,0.150000005960465,0.0,3611.1086
228,c3f4bcc8,Mugonero,1.0,2020,b season,potato,-2.27882361412048,29.3854675292969,0.0300000011920929,1.0,8333.3271
229,6c670426,Mugonero,1.0,2020,b season,potato,-2.28171348571777,29.3819351196289,0.0100000007078052,1.0,16249.989
230,9f31730f,Mugonero,0.0,2020,b season,potato,-2.28906941413879,29.3564510345459,0.0259999986737967,0.0,7936.5034
231,ae4d11b2,Mugonero,1.0,2020,b season,potato,-2.27804183959961,29.3857822418213,0.179999992251396,1.0,13333.323
232,ace1bbd1,Mugonero,1.0,2020,b season,potato,-2.27912592887878,29.3841457366943,0.0100000007078052,1.0,5749.9966
234,ec9240c1,Mugonero,0.0,2020,b season,potato,-2.3418505191803,29.3879146575928,0.0200000014156103,0.0,14711.102
235,b822a131,Mugonero,0.0,2020,b season,potato,-2.34471321105957,29.3872928619385,0.0400000028312206,0.0,17777.766
236,e9ec3fd6,Mugonero,0.0,2020,b season,potato,-2.34699153900146,29.3839607238769,0.0200000014156103,0.0,31666.646
238,585691ec,Mugonero,0.0,2020,b season,potato,-2.35165786743164,29.3865299224854,0.0200000014156103,0.0,25611.094
240,ad8d4e20,Mugonero,1.0,2020,b season,potato,-2.34051513671875,29.3882713317871,0.0100000007078052,1.0,27972.203
241,7c523f33,Mugonero,0.0,2020,b season,potato,-2.34283971786499,29.3880043029785,0.0400000028312206,0.0,19472.207
242,f0a7dcac,Mugonero,0.0,2020,b season,potato,-2.34556889533997,29.3863220214844,0.0500000007450581,0.0,26333.314
243,d7dd21a6,Mugonero,0.0,2020,b season,potato,-2.34371590614319,29.3875942230225,0.0160000007599592,0.0,12777.769
244,54b92b82,Mugonero,0.0,2020,b season,potato,-2.34444260597229,29.3891716003418,0.025000000372529,0.0,17772.207
245,c8ca91d7,Mugonero,0.0,2020,b season,potato,-2.34544682502747,29.3871383666992,0.0500000007450581,0.0,23333.316
246,d87a9884,Mugonero,1.0,2020,b season,potato,-2.31091356277466,29.4024257659912,0.0050000003539026,1.0,26791.65
247,bb3fae1a,Mugonero,1.0,2020,b season,potato,-2.32041907310486,29.3900051116943,0.600000023841858,1.0,15888.878
248,513fc67a,Mugonero,1.0,2020,b season,potato,-2.31062507629394,29.4029731750488,0.0100000007078052,1.0,22499.984
249,72b3ce8f,Mugonero,0.0,2020,b season,potato,-2.33291625976562,29.3911819458008,0.0100000007078052,0.0,1291.6658
250,44fe8a04,Mugonero,1.0,2020,b season,potato,-2.32212138175964,29.3921413421631,0.0500000007450581,1.0,18555.541
251,ebfa4042,Mugonero,1.0,2020,b season,potato,-2.31275749206543,29.4006843566894,0.0150000005960464,1.0,10361.103
252,18f9a35d,Mugonero,1.0,2020,b season,potato,-2.32255482673645,29.39524269104,0.0649999976158142,1.0,7555.5498
253,3b05d025,Mugonero,1.0,2020,b season,potato,-2.31924533843994,29.3974266052246,0.0150000005960464,1.0,9812.4941
254,4e825f02,Mugonero,0.0,2020,b season,potato,-2.32056975364685,29.387508392334,0.0075000002980232,0.0,14388.88
255,596a9ad7,Mugonero,1.0,2020,b season,potato,-2.31042718887329,29.4023208618164,0.800000011920929,1.0,14277.768
256,2e504d5e,Mugonero,1.0,2020,b season,potato,-2.32589817047119,29.3953876495361,0.0200000014156103,1.0,14416.656
257,1bf449e6,Mugonero,0.0,2020,b season,potato,-2.32666778564453,29.3876838684082,0.0129999993368983,0.0,15305.544
258,ef91e0a9,Mugonero,0.0,2020,b season,potato,-2.32110643386841,29.3872947692871,0.0141000002622604,0.0,18937.488
259,3dfc6d38,Mugonero,0.0,2020,b season,potato,-2.32594680786133,29.3881206512451,0.200000002980232,0.0,11222.215
260,565b7b7b,Mugonero,0.0,2020,b season,potato,-2.32220911979675,29.3869152069092,0.0100000007078052,0.0,8555.5488
261,ba316148,Mugonero,1.0,2020,b season,potato,-2.32449913024902,29.399621963501,0.0150000005960464,1.0,13499.991
262,3b7f66ba,Mugonero,1.0,2020,b season,potato,-2.32338833808899,29.3896713256836,0.0209999978542328,1.0,16611.1
263,beba1b86,Mugonero,0.0,2020,b season,potato,-2.31172251701355,29.3844776153564,0.025000000372529,0.0,13888.879
264,72832201,Mugonero,1.0,2020,b season,potato,-2.31563401222229,29.3879814147949,0.044999998062849,1.0,16444.432
265,4a22655f,Mugonero,0.0,2020,b season,potato,-2.31132030487061,29.3880977630615,0.0100000007078052,0.0,15624.989
266,c888ca24,Mugonero,1.0,2020,b season,potato,-2.28828907012939,29.4012870788574,0.0150000005960464,1.0,4444.4414
267,d9fd118b,Mugonero,0.0,2020,b season,potato,-2.31705760955811,29.3832302093506,0.0400000028312206,0.0,8888.8828
268,6f763a0f,Mugonero,1.0,2020,b season,potato,-2.3103358745575,29.4029541015625,0.0200000014156103,1.0,10833.326
269,e679aad6,Mugonero,0.0,2020,b season,potato,-2.31390261650085,29.3860111236572,0.0100000007078052,0.0,20861.096
271,dd6ebd6c,Mugonero,0.0,2020,b season,potato,-2.31604194641113,29.3882179260254,0.300000011920929,0.0,12777.769
272,d47976ff,Mugonero,0.0,2020,b season,potato,-2.31200361251831,29.389461517334,0.0200000014156103,0.0,6666.6616
273,b72edc1a,Mugonero,0.0,2020,b season,potato,-2.31524395942688,29.3877086639404,0.0150000005960464,0.0,4166.6636
274,8d086b21,Mugonero,0.0,2020,b season,potato,-2.31447434425354,29.3864994049072,0.025000000372529,0.0,4999.9971
275,09baae8b,Mugonero,1.0,2020,b season,potato,-2.30969643592835,29.4031200408936,0.349999994039536,1.0,31888.867
276,7c733a09,Mugonero,1.0,2020,b season,potato,-2.32353448867798,29.3907432556152,0.0160000007599592,1.0,12999.991
277,eae5b840,Ngoma,0.0,2020,b season,potato,-2.18427896499634,30.513240814209,0.284999996423721,0.0,2222.2207
278,86f03175,Ngoma,0.0,2020,b season,potato,-2.18394994735718,30.5430374145508,0.129999995231628,0.0,9444.4385
279,2a72219c,Ngoma,1.0,2020,b season,potato,-2.18477749824524,30.5333728790283,0.150000005960465,1.0,14499.988
280,00827c3a,Ngororero,1.0,2020,b season,potato,-1.76205027103424,29.5510482788086,0.0400000028312206,1.0,8888.8828
281,dccedba3,Ngororero,1.0,2020,b season,potato,-1.75189816951752,29.5428028106689,0.0400000028312206,1.0,19749.986
282,a43dbc5e,Ngororero,1.0,2020,b season,potato,-1.76057004928589,29.5270366668701,0.0350000001490116,1.0,12999.991
283,cc6c4908,Ngororero,0.0,2020,b season,potato,-1.76976644992828,29.5249347686768,0.0350000001490116,0.0,7111.106
284,173374be,Nyagatare,0.0,2020,b season,potato,-1.215287566185,30.426570892334,0.25,0.0,5129.9961
285,9a0cb5ec,Nyamagabe,0.0,2020,b season,potato,-2.45875287055969,29.4644908905029,0.0115000000223517,0.0,6805.5503
286,211ca8de,Nyamagabe,0.0,2020,b season,potato,-2.45866870880127,29.4645195007324,0.0116999996826053,0.0,21472.205
287,a588e460,Nyamagabe,1.0,2020,b season,potato,-2.38947939872742,29.3817386627197,0.0115999998524785,1.0,7983.3271
288,58cdd884,Nyamagabe,1.0,2020,b season,potato,-2.38785672187805,29.3808460235596,0.0100000007078052,1.0,11311.104
289,6cf88701,Nyamagabe,1.0,2020,b season,potato,-2.41525793075561,29.4670314788818,0.025000000372529,1.0,6694.4399
290,d3be2ebd,Nyamagabe,0.0,2020,b season,potato,-2.418532371521,29.4582614898682,0.012300000526011,0.0,8888.8828
291,0ac1a872,Nyamagabe,1.0,2020,b season,potato,-2.46430706977844,29.4446983337402,0.0200000014156103,1.0,14611.102
292,488416da,Nyamagabe,1.0,2020,b season,potato,-2.47735381126404,29.4465808868408,0.0275000017136335,1.0,12133.325
293,5ed63abd,Nyamagabe,0.0,2020,b season,potato,-2.46870613098144,29.4521808624268,0.0400000028312206,0.0,12138.881
294,ab200cd1,Nyamagabe,1.0,2020,b season,potato,-2.41851687431335,29.4108505249023,0.0550000034272671,1.0,7083.3281
295,3b48d145,Nyamagabe,1.0,2020,b season,potato,-2.41027355194092,29.3959007263184,0.0175000000745058,1.0,12611.103
296,36931d81,Nyamagabe,1.0,2020,b season,potato,-2.42665767669678,29.3944034576416,0.0300000011920929,1.0,13611.101
297,ebfc71c5,Nyamagabe,1.0,2020,b season,potato,-2.40104079246521,29.4106769561768,0.0100000007078052,1.0,20166.652
298,bc751bac,Nyamagabe,1.0,2020,b season,potato,-2.37296342849731,29.4448223114014,0.0241999998688698,1.0,6388.8843
299,437ae249,Nyamasheke,0.0,2020,b season,potato,-2.37561202049255,29.2077560424805,0.0200000014156103,0.0,10166.66
300,6801ed0e,Nyamasheke,0.0,2020,b season,potato,-2.43087077140808,29.2205467224121,0.025000000372529,0.0,2444.4429
301,f9e85897,Rubengera,0.0,2020,b season,potato,-2.00353002548218,29.4923801422119,0.0400000028312206,0.0,13666.657
302,e7d65fb8,Rubengera,0.0,2020,b season,potato,-1.99881589412689,29.4953651428223,0.129999995231628,0.0,23194.426
303,8b111765,Rubengera,0.0,2020,b season,potato,-2.00073528289795,29.4944972991943,0.120000004768372,0.0,23444.43
304,7d89cd3a,Rubengera,0.0,2020,b season,potato,-2.00442171096802,29.4947872161865,0.120000004768372,0.0,10694.438
305,2124b9bb,Rubengera,0.0,2020,b season,potato,-2.00384187698364,29.4916133880615,0.0150000005960464,0.0,14111.103
306,e1bf2408,Rubengera,0.0,2020,b season,potato,-2.00854301452637,29.4852924346924,0.025000000372529,0.0,11749.991
307,8845aa48,Rubengera,0.0,2020,b season,potato,-2.00562500953674,29.4921569824219,2.0,0.0,30444.426
308,6e4617bf,Rubengera,0.0,2020,b season,potato,-2.00676822662354,29.488224029541,0.0600000023841858,0.0,18166.654
309,99f10db2,Rubengera,0.0,2020,b season,potato,-2.0123553276062,29.4734935760498,0.0300000011920929,0.0,9999.9941
310,c92275c9,Rubengera,0.0,2020,b season,potato,-2.01861095428467,29.4645519256592,0.0300000011920929,0.0,13888.879
311,3de6f94d,Rubengera,0.0,2020,b season,potato,-2.02278709411621,29.4610862731934,0.0400000028312206,0.0,9444.4385
312,66cc3932,Rubengera,0.0,2020,b season,potato,-2.02316093444824,29.4664535522461,0.0200000014156103,0.0,5714.2822
313,af27d89c,Rubengera,0.0,2020,b season,potato,-2.01252388954163,29.4739437103271,0.0400000028312206,0.0,18749.986
314,167c5d2a,Rubengera,0.0,2020,b season,potato,-2.02989888191223,29.4474487304688,0.025000000372529,0.0,8333.3271
315,126ef93b,Rubengera,0.0,2020,b season,potato,-2.05766153335571,29.5208911895752,0.0150000005960464,0.0,6249.9961
316,c39d54d8,Rutsiro,0.0,2020,b season,potato,-1.93056511878967,29.419921875,0.0300000011920929,0.0,14999.99
317,d475101d,Rutsiro,0.0,2020,b season,potato,-1.93429005146027,29.4145927429199,0.0100000007078052,0.0,3571.4263
318,c2d4cd42,Rutsiro,1.0,2020,b season,potato,-1.93086314201355,29.4195728302002,0.0200000014156103,1.0,14999.99
319,b1de51af,Rutsiro,0.0,2020,b season,potato,-1.91789662837982,29.4448108673096,0.0800000056624413,0.0,9999.9941
320,1ca26b11,Rutsiro,0.0,2020,b season,potato,-1.91317713260651,29.444091796875,0.120000004768372,0.0,6661.1069
321,e1be2c01,Rutsiro,0.0,2020,b season,potato,-1.91297101974487,29.4281120300293,0.0400000028312206,0.0,5449.9961
322,1f9faca5,Rutsiro,0.0,2020,b season,potato,-1.91670882701874,29.4294033050537,0.0300000011920929,0.0,2527.7761
323,7543e781,Rwamagana,1.0,2020,b season,potato,-1.86140525341034,30.2637825012207,0.044999998062849,1.0,23888.873
