,unique_id,district,pesticide,year,season,crop,field_latitude,field_longitude,plot_hectares,pest_disease,yield_kg_ph,geometry,NDVI,EVI,SAVI,GNDVI
175,aa4bcfa5,Rutsiro,0.0,2016,b season,maize,-1.81245902163835,29.3200266623383,0.015001418069005,0.0,11999.992,"POLYGON ((29.31991663693743 -1.8123489962374832, 29.32013668773917 -1.8123489962374832, 29.32013668773917 -1.8125690470392168, 29.31991663693743 -1.8125690470392168, 29.31991663693743 -1.8123489962374832))",0.0762257416881679,-0.1363433990191014,0.1143082790614531,0.0081430219321197
176,27053b5d,Rutsiro,0.0,2016,b season,maize,-1.77981043005953,29.3189625210593,0.03000283613801,0.0,4199.9971,"POLYGON ((29.31880692164519 -1.779654830645419, 29.319118120473412 -1.779654830645419, 29.319118120473412 -1.7799660294736412, 29.31880692164519 -1.7799660294736412, 29.31880692164519 -1.779654830645419))",0.0762257416881679,-0.1363433990191014,0.1143082790614531,0.0081430219321197
177,afa7e549,Rutsiro,0.0,2016,b season,maize,-1.86441498814423,29.3493968778424,0.0200018901377916,0.0,4599.9966,"POLYGON ((29.349269831454755 -1.8642879417565856, 29.34952392423004 -1.8642879417565856, 29.34952392423004 -1.8645420345318744, 29.349269831454755 -1.8645420345318744, 29.349269831454755 -1.8642879417565856))",0.5510515262834118,-8.467804343764657,0.826467436582898,0.4885521070417501
178,17b5e8a7,Rutsiro,0.0,2016,b season,maize,-1.79437944447667,29.3151467594971,0.0800075605511665,0.0,8599.9941,"POLYGON ((29.31489266672181 -1.7941253517013813, 29.31540085227239 -1.7941253517013813, 29.31540085227239 -1.7946335372519588, 29.31489266672181 -1.7946335372519588, 29.31489266672181 -1.7941253517013813))",0.5510515262834118,-8.467804343764657,0.826467436582898,0.4885521070417501
179,a34f6abb,Rutsiro,0.0,2016,b season,maize,-1.7807374053164,29.3020756881347,0.0200018901377916,0.0,9599.9941,"POLYGON ((29.301948641747057 -1.7806103589287556, 29.302202734522343 -1.7806103589287556, 29.302202734522343 -1.7808644517040444, 29.301948641747057 -1.7808644517040444, 29.301948641747057 -1.7806103589287556))",0.5510515262834118,-8.467804343764657,0.826467436582898,0.4885521070417501
180,934b6705,Rutsiro,0.0,2016,b season,maize,-1.89073721512527,29.3369606335217,0.0200018901377916,0.0,3399.9978,"POLYGON ((29.336833587134056 -1.8906101687376256, 29.33708767990934 -1.8906101687376256, 29.33708767990934 -1.8908642615129143, 29.336833587134056 -1.8908642615129143, 29.336833587134056 -1.8906101687376256))",0.4456680432392767,1.5283634940207522,0.6684008900780709,0.4328842265736758
181,867692f7,Rutsiro,0.0,2016,b season,maize,-1.75826972569808,29.3168752635826,0.015001418069005,0.0,9799.9941,"POLYGON ((29.31676523818173 -1.7581597002972131, 29.316985288983467 -1.7581597002972131, 29.316985288983467 -1.7583797510989467, 29.31676523818173 -1.7583797510989467, 29.31676523818173 -1.7581597002972131))",0.4008128935737269,-1.7871321959067012,0.601117969661648,0.334881592541933
182,d8e673fa,Gatsibo,0.0,2016,b season,maize,-1.82187161828882,30.4154825871019,0.0400037802755833,0.0,4999.9971,"POLYGON ((30.415302916377442 -1.8216919475643627, 30.415662257826355 -1.8216919475643627, 30.415662257826355 -1.8220512890132772, 30.415302916377442 -1.8220512890132772, 30.415302916377442 -1.8216919475643627))",0.4144285604058088,7.249052448029473,0.62155707598184,0.4200213614078407
183,2d28cce4,Karongi,0.0,2019,a season,maize,-2.09663521251984,29.4156262654255,0.25,0.0,5759.9956,"POLYGON ((29.415177109838005 -2.0961860569323445, 29.416075421012998 -2.0961860569323445, 29.416075421012998 -2.0970843681073355, 29.415177109838005 -2.0970843681073355, 29.415177109838005 -2.0961860569323445))",0.7129029279325735,17.672951843870713,1.069195561239667,0.5612484079956325
184,05043ac3,Nyagatare,0.0,2019,a season,maize,-1.36490952586854,30.3175462937062,0.25,0.0,289.99771,"POLYGON ((30.317097138118704 -1.3644603702810445, 30.317995449293697 -1.3644603702810445, 30.317995449293697 -1.3653586814560355, 30.317097138118704 -1.3653586814560355, 30.317097138118704 -1.3644603702810445))",0.639726071942063,12.400925673146542,0.9594635917708696,0.5510152075025514
